doc_id,sentence,adj,noun,coder_id
10620501571,the pink are good?,good,pink,udpipe
10620501584,"yeah, those baby blue ones are good.",good,ones,udpipe
10620600119,"oh God, ### so tired.",tired,#,udpipe
10620600126,the ghosts are gone?,gone,ghosts,udpipe
10620601484,that ball might be too light.,light,ball,udpipe
10620601754,the big big waves are scary?,scary,waves,udpipe
10620701397,"gosh, why is mommy so tired?",tired,mommy,udpipe
10620701676,the towel's right there.,right,towel,udpipe
10620701907,Drew will be happy.,happy,drew,udpipe
10620801053,the cookies are done.,done,cookies,udpipe
10620801148,a lot soft.,soft,lot,udpipe
10620801164,the cookies are hot.,hot,cookies,udpipe
10620801340,the spilling was ok?,ok,spilling,udpipe
10620801597,be nice to the frog.,nice,frog,udpipe
10620801745,the last batch is done.,done,batch,udpipe
10620900562,bunny's cute.,cute,bunny,udpipe
10620900906,bats are cool.,cool,bats,udpipe
10621000069,be careful on that chair.,careful,chair,udpipe
10621000254,the sun is bright.,bright,sun,udpipe
10621000567,those cookies are almost done.,done,cookies,udpipe
10621000928,that paper's expensive.,expensive,paper,udpipe
10621100241,two yellow and two red ones.,yellow,ones,udpipe
10621100537,why is the car bad?,bad,car,udpipe
10621101372,the wheels are gone.,gone,wheels,udpipe
10621101520,the water's all gone.,gone,water,udpipe
10621101576,these bubbles are almost gone.,gone,bubbles,udpipe
10621200059,red and what other color.,red,color,udpipe
10621201161,the lawn's real long out there.,long,lawn,udpipe
10621201365,the swamp is quiet and still.,quiet,swamp,udpipe
10621201530,raccoons are nocturnal too.,nocturnal,raccoons,udpipe
10640100195,this coffee is warm,warm,coffee,udpipe
10640500674,mama ugly.,ugly,mama,udpipe
10640800207,open what door?,open,door,udpipe
10650100216,is daddy in that picture?,daddy,picture,udpipe
10650200567,otherwise known as late Christmas cards.,known,cards,udpipe
10650200609,"look, Frededick's eyes are closed.",closed,eyes,udpipe
10650200612,Frederick's eyes are closed.,closed,eyes,udpipe
10650201144,the sun's really bright.,bright,sun,udpipe
10650300381,"oh, the doggie's gone.",gone,doggie,udpipe
10650300570,"yeah, the digger is loud.",loud,digger,udpipe
10650300612,the birds are too loud.,loud,birds,udpipe
10650300630,the birdies are loud.,loud,birdies,udpipe
10650301217,"yeah, all the water's gone.",gone,water,udpipe
10650301258,all day long.,long,day,udpipe
10650301332,"mmm, mommy's hungry.",hungry,mommy,udpipe
10650301368,"the tractor was orange, yeah.",orange,tractor,udpipe
10650301889,the handle is red.,red,handle,udpipe
10650301890,the knob is red.,red,knob,udpipe
10650400347,"isn't that nice when Charlie's asleep, Jay?",nice,asleep,udpipe
10650400350,Wiggleworms is all done.,done,wiggleworms,udpipe
10650400508,is daddy out in front?,daddy,front,udpipe
10650400664,"don't be silly, daddy.",silly,daddy,udpipe
10650401351,daddy must be strong.,strong,daddy,udpipe
10650500120,is the mommy one the prettiest?,prettiest,mommy,udpipe
10650500869,this track is ok?,ok,track,udpipe
10650501083,"""Pete and PJ are ready to take a bath.""",ready,bath,udpipe
10650600163,but shell's hard to get out.,hard,shell,udpipe
10650600385,yep is right.,right,yep,udpipe
10650600552,the cookies are more than ready.,more,cookies,udpipe
10650700222,sharing is fun.,fun,sharing,udpipe
10650700401,Brown and orange legs?,brown,legs,udpipe
10650801125,maybe a little -- maybe before dinner.,little,dinner,udpipe
10650900431,"no, bleach is clear.",clear,bleach,udpipe
10650900686,the tools are now clean.,clean,tools,udpipe
10651000136,Scaredy_cat is always afraid.,afraid,scaredy_cat,udpipe
10651000147,but Scaredy_cat isn't afraid of parties.,afraid,parties,udpipe
10651000529,ready for the dough?,ready,dough,udpipe
10651001362,now the -- now the caboose isn't last anymore.,last,caboose,udpipe
10651100436,ok where's the cow go?,ok,cow,udpipe
10651100920,because the glass is hard to see through.,hard,glass,udpipe
10651200311,Maya@n's sleeping ok?,ok,sleeping,udpipe
10651200595,this coffee is just not very good.,good,coffee,udpipe
10660100408,good grief is right.,right,grief,udpipe
10660100553,doctor was right.,right,doctor,udpipe
10660100748,Snow_White is off.,off,snow_white,udpipe
10660101390,"ok, a little bit too much.",much,bit,udpipe
10660201068,mommy will be right back.,right,mommy,udpipe
10660201490,potty's done.,done,potty,udpipe
10660201491,potty's done.,done,potty,udpipe
10660300029,mommy will be right back.,right,mommy,udpipe
10660300266,be nice to ###.,nice,#,udpipe
10660300780,be careful of the doggie.,careful,doggie,udpipe
10660400760,be careful with the board.,careful,board,udpipe
10660401634,mommy'll be right down.,right,mommy,udpipe
10660401865,"Natalie, please be careful with that chair.",careful,chair,udpipe
10660500511,mommy will be right out.,right,mommy,udpipe
10660500707,mommy will be right down.,right,mommy,udpipe
10660501088,mommy's tired,tired,mommy,udpipe
10660501094,mommy tired.,tired,mommy,udpipe
10660501699,there sure is turtles.,sure,turtles,udpipe
10660600283,clear off this table.,clear,table,udpipe
10660600502,this helmet's no good.,good,helmet,udpipe
10660600593,Ooo honey be careful.,careful,honey,udpipe
10660601168,"careful of that bush, Natalie.",careful,bush,udpipe
10660701042,mommy will be right there.,right,mommy,udpipe
10660701054,### will be right there.,right,#,udpipe
10660701108,careful with the other hand.,careful,hand,udpipe
10660701126,ready to do the maraca?,ready,maraca,udpipe
10660800876,not all dogs are very nice.,nice,dogs,udpipe
10660801172,just be careful of this slide.,careful,slide,udpipe
10660801578,that butt ok?,ok,butt,udpipe
10660801685,the kids are through.,through,kids,udpipe
10660801874,careful with those knees.,careful,knees,udpipe
10660901120,some of these pictures are terrible.,terrible,pictures,udpipe
10660901608,good for dancing.,good,dancing,udpipe
10660901621,be careful with those pages.,careful,pages,udpipe
10660901876,careful with that Alison.,careful,alison,udpipe
10661000006,Alison_lynn open that door now.,open,door,udpipe
10661000370,settle down is right.,right,down,udpipe
10661200218,go tell Natalie@n lunch is ready.,ready,lunch,udpipe
10680100161,that baby is tired.,tired,baby,udpipe
10680100434,"look, the baby is sleepy.",sleepy,baby,udpipe
10680300642,the baby cold.,cold,baby,udpipe
10680300644,baby's cold.,cold,baby,udpipe
10680400625,too big for a two+year+old.,big,year,udpipe
10680500440,this jacket is so cute.,cute,jacket,udpipe
10680500480,smart as a whip?,smart,whip,udpipe
10680700099,Uncle Preston's real nice.,nice,uncle,udpipe
10680700436,the yellow -- the little yellow cartridge.,yellow,cartridge,udpipe
10680700469,the rope is blue.,blue,rope,udpipe
10680700653,too old to be sucking thumb ###.,old,#,udpipe
10680701038,"""Christopher Robin's vacation was fun indeed.""",fun,vacation,udpipe
10680701150,that thing is not pink.,pink,thing,udpipe
10680701277,"""then the red caps on the very top.""",top,caps,udpipe
10680701401,"""then the red caps on the very top.""",top,caps,udpipe
10680701510,so the horse is mad too.,mad,horse,udpipe
10680701527,is the cat happy?,happy,cat,udpipe
10680701533,the duck is mad too?,mad,duck,udpipe
10680900023,just right -- right in front.,right,front,udpipe
10680900242,peaches is real tall for three.,tall,peaches,udpipe
10681100070,three months old.,old,months,udpipe
10681100393,is the baby cute?,cute,baby,udpipe
10720101069,some more of those guys.,more,guys,udpipe
10720201257,a little bit hot?,hot,bit,udpipe
10720301159,good for babies.,good,babies,udpipe
10720301211,a little bit hot.,hot,bit,udpipe
10720301297,good for the mouth.,good,mouth,udpipe
10720401780,so now the slide is -- high.,high,slide,udpipe
10720401789,little bit small.,small,bit,udpipe
10720500050,here are a couple more to step on.,more,couple,udpipe
10720500758,"now, ok, now the little boy can sit there.",ok,boy,udpipe
10720500887,these snaps are so difficult.,difficult,snaps,udpipe
10720501325,is -- is the steam hot too?,hot,steam,udpipe
10720501326,yeah the steam actually is hot too.,hot,steam,udpipe
10720501357,these pieces are still really hot.,hot,pieces,udpipe
10720600309,maybe because the window's open.,open,window,udpipe
10720600480,here's d@l for dog.,d@l,dog,udpipe
10720601069,"ok, and then thumb.",ok,thumb,udpipe
10720601155,a little bit wet.,wet,bit,udpipe
10720700221,big and partner.,big,partner,udpipe
10720701134,are the eyes all yellow?,yellow,eyes,udpipe
10720800907,close but no cigar.,close,cigar,udpipe
10720900215,but this stuff is probably still Ok.,ok,stuff,udpipe
10721000112,ok this kind does not have --,ok,kind,udpipe
10721000252,"ok, alright, trains.",ok,trains,udpipe
10721000280,sure babe.,sure,babe,udpipe
10721000348,"in the playroom, ok.",ok,playroom,udpipe
10721000600,the other pears are not ready to be eaten.,ready,pears,udpipe
10721100182,"on the far side, ok.",ok,side,udpipe
10730100514,this a@l was good.,good,a@l,udpipe
10730100515,this a@l's not too good.,good,a@l,udpipe
10730200029,Micaela's real quiet today.,quiet,today,udpipe
10730200367,"no more mommy, no more?",more,mommy,udpipe
10730400036,poor baby's hungry.,hungry,baby,udpipe
10730400684,the water's cold?,cold,water,udpipe
10730501293,the sand's right here.,right,sand,udpipe
10730600674,water too cold?,cold,water,udpipe
10731100484,be careful on the steps.,careful,steps,udpipe
10731100622,the gate's shut?,shut,gate,udpipe
10740100178,"""the caboose is last.""",last,caboose,udpipe
10740100200,"""the caboose is last.""",last,caboose,udpipe
10740200495,broccoli is better?,better,broccoli,udpipe
10740300399,no bread right now ok?,ok,bread,udpipe
10740400302,ok just a second Gabby.,ok,gabby,udpipe
10740400511,Bo's sleeping ok?,ok,sleeping,udpipe
10740400641,the window+sill's not very clean.,clean,window,udpipe
10740401232,"""Clifford wasn't scared.""",scared,clifford,udpipe
10740500773,the piano is dusty.,dusty,piano,udpipe
10740500774,and the bookshelves are dusty.,dusty,bookshelves,udpipe
10740601146,the cans are too heavy.,heavy,cans,udpipe
10740800689,salt is white.,white,salt,udpipe
10740800853,because tomorrow is wednesday.,wednesday,tomorrow,udpipe
10740900426,might be kind of fun to bite.,kind,fun,udpipe
10740900679,ok what game.,ok,game,udpipe
10741001102,floor's dirty.,dirty,floor,udpipe
10741100187,ready for a nap?,ready,nap,udpipe
10741100188,ready for a nap?,ready,nap,udpipe
10741200844,market is done.,done,market,udpipe
10741200978,a scooter's fine.,fine,scooter,udpipe
10750101320,here's c@l for cat.,c@l,cat,udpipe
10750101840,"""corduroy gets undressed.""",undressed,corduroy,udpipe
10750101867,"""corduroy is very brave.""",brave,corduroy,udpipe
10750201141,be gentle with the peacock.,gentle,peacock,udpipe
10750201179,one more on the floor.,more,floor,udpipe
10750202120,yeah the rocket is outside.,outside,rocket,udpipe
10750202245,the ball's all gone.,gone,ball,udpipe
10750401254,"""the baby is so little.""",little,baby,udpipe
10750401257,"""too little to play with toys.""",little,toys,udpipe
10750401325,is that baby so cute?,cute,baby,udpipe
10750402031,y@l is a wooly brown --,brown,y@l,udpipe
10750402080,"""e@l is for elephant.""",elephant,e@l,udpipe
10750402146,"""e@l is for elephant.""",elephant,e@l,udpipe
10750402309,"animals, ok.",ok,animals,udpipe
10750500092,strawberries are red.,red,strawberries,udpipe
10750600084,"well, the wheels are round.",round,wheels,udpipe
10750600651,here's one more on the floor here too honey.,honey,floor,udpipe
10750601007,all blue on one tower.,blue,tower,udpipe
10750601187,e@l is for elephant.,elephant,e@l,udpipe
10750601300,a wheel is round.,round,wheel,udpipe
10750601387,no a book is usually rectangle or square.,rectangle,book,udpipe
10750601614,"plants, good.",good,plants,udpipe
10750601787,"hey, this stool is very tipy.",tipy,stool,udpipe
10750602843,the door is closed.,closed,door,udpipe
10750602849,so church isn't open.,open,church,udpipe
10750602851,church is closed?,closed,church,udpipe
10750700069,close to mommy.,close,mommy,udpipe
10750700712,"good, and what color?",good,color,udpipe
10750700995,and the next letter is m@l for?,m@l,letter,udpipe
10750702120,"ok, here's more of the owl.",more,owl,udpipe
10750702475,and what other things here are yellow?,yellow,things,udpipe
10750702842,"""the day is done.""",done,day,udpipe
10750703182,ok where's the other piece like this Joe?,ok,piece,udpipe
10750800292,key is llave.,llave,key,udpipe
10750801002,this plain blue.,blue,plain,udpipe
10750801090,how about some more of this green?,more,green,udpipe
10750801448,goodness gracious.,gracious,goodness,udpipe
10750802183,ok get the baseball Joe.,ok,baseball,udpipe
10750802733,the pie is ready?,ready,pie,udpipe
10750900220,clean off the magazines.,clean,magazines,udpipe
10750901832,"""grasshopper was next.""",next,grasshopper,udpipe
10750901985,"""living with the bears was not very exciting.""",exciting,bears,udpipe
10750902613,to the ABC diner right?,right,diner,udpipe
10751000610,all of these candles are the same except for one.,same,candles,udpipe
10751000808,"ok, number eleven.",ok,number,udpipe
10751000980,the Missing_Letter is more for --,more,missing_letter,udpipe
10751002032,lady was worried.,worried,lady,udpipe
10751002339,"yeah, level one's better.",better,level,udpipe
10751002443,"eight is good, yeah.",good,eight,udpipe
10751100291,the whole thing is missing.,missing,thing,udpipe
10751100294,the whole shark is gone.,gone,shark,udpipe
10751100408,Dad is better.,better,dad,udpipe
10751101667,this guy should be green.,green,guy,udpipe
10751200165,this thing's crazy.,crazy,thing,udpipe
10751200512,"good, press the button.",good,button,udpipe
10751200892,"good, but now look, honey.",good,honey,udpipe
10751201169,"ooh, honey, be careful, please.",careful,honey,udpipe
10751201566,and then the whole word would be complete.,complete,word,udpipe
10751201761,water is right here.,right,water,udpipe
10751201889,"or in television, good.",good,television,udpipe
10751202204,here's o@l in toy.,o@l,toy,udpipe
10751202280,"for water, good.",good,water,udpipe
10751202445,"uh, six and up is too hard --",hard,up,udpipe
10751202446,seven and up is probably too hard --,hard,up,udpipe
10751202680,"this way, perfect.",perfect,way,udpipe
10751202760,"ok, number ten.",ok,number,udpipe
10751202957,"ok, and here is like some purple parts.",ok,parts,udpipe
10751202984,the purple is very hard.,hard,purple,udpipe
10760101274,the radiator's hot.,hot,radiator,udpipe
10760300828,the door is closed.,closed,door,udpipe
10760301272,"""Pooh was hungry.""",hungry,pooh,udpipe
10760400687,the green and the purple.,green,purple,udpipe
10770100011,these bateries are dead.,dead,bateries,udpipe
10770200005,this stuff hard.,hard,stuff,udpipe
10770500300,that blanket too hot.,hot,blanket,udpipe
10780100054,oatmeal's good.,good,oatmeal,udpipe
10780100070,"just a little some times, huh?",little,times,udpipe
10780100246,are those cheerios good?,good,cheerios,udpipe
10780100813,that color's red.,red,color,udpipe
10780100892,that car's black.,black,car,udpipe
10780300006,ready for breakfast?,ready,breakfast,udpipe
10780300552,e@l is for elephant.,elephant,e@l,udpipe
10780300645,mommy be right back.,right,mommy,udpipe
10780300713,e@l is for elephant.,elephant,e@l,udpipe
10780400208,little bit more orange.,orange,bit,udpipe
10780400746,the gate's open.,open,gate,udpipe
10780400859,a tire is k@l.,k@l,tire,udpipe
10780400993,two years old.,old,years,udpipe
10780401322,"oh, mommy's sad.",sad,mommy,udpipe
10780401354,the gate's closed.,closed,gate,udpipe
10780401389,ready to draw some pictures?,ready,pictures,udpipe
10780500530,the last of that in.,last,in,udpipe
10780500544,close both those drawers and stay out of there.,close,drawers,udpipe
10780501318,"yeah, all the spots are full.",full,spots,udpipe
10780600469,till lunch is done.,done,lunch,udpipe
10780600615,lunch ain't ready yet.,ready,lunch,udpipe
10780600621,"lunch is almost ready, ok?",ready,lunch,udpipe
10780600706,lunch ain't ready yet.,ready,lunch,udpipe
10780600756,"and the chickie's still hot, ok?",ok,chickie,udpipe
10780600760,is the pickle good?,good,pickle,udpipe
10780600829,while the Brussel sprouts cool down.,cool,sprouts,udpipe
10780700154,mommy's finally all done.,done,mommy,udpipe
10780700330,be careful playing on those cars.,careful,cars,udpipe
10780700708,number seven is orange.,orange,number,udpipe
10780700717,blue with yellow dots?,blue,dots,udpipe
10780700733,and the outline is orange.,orange,outline,udpipe
10780700832,with the black -- with the red cab.,black,cab,udpipe
10780701035,"no, the babies aren't sad.",sad,babies,udpipe
10780701316,is daddy home+ from work?,daddy,work,udpipe
10780701473,and green with the purple tail!,green,tail,udpipe
10780801424,### cheeks ### are all red.,red,cheeks,udpipe
10780801709,"### going to push some clay, ready?",ready,clay,udpipe
10780900868,are mushrooms yummy?,yummy,mushrooms,udpipe
10780901042,mommy's tired.,tired,mommy,udpipe
10780901478,wet sand gets stuck.,stuck,sand,udpipe
10781000232,that bread too dry?,dry,bread,udpipe
10781000698,be careful with the scissors.,careful,scissors,udpipe
10781000718,very very very tired today?,tired,today,udpipe
10781100236,Sissy sure does like the green beans.,sure,beans,udpipe
10781200868,the blue -- that purple car right there.,blue,car,udpipe
10781200922,and the green turtle's real tiny.,tiny,turtle,udpipe
10790200657,"and the cars in another, ok?",ok,cars,udpipe
10790200784,all done with this book?,done,book,udpipe
10790400655,the house is red.,red,house,udpipe
10790401168,life is good!,good,life,udpipe
10790401169,life is very very good!,good,life,udpipe
10790401170,life is good!,good,life,udpipe
10790401637,"""quiet as a mouse.""",quiet,mouse,udpipe
10790401639,"""quiet as a mouse.""",quiet,mouse,udpipe
10790402037,"mommy'll be right back, ok?",right,mommy,udpipe
10790500830,the spoon's dirty.,dirty,spoon,udpipe
10790501167,the light is off.,off,light,udpipe
10790501470,mommy's tired.,tired,mommy,udpipe
10790501841,be gentle with the pages.,gentle,pages,udpipe
10790501842,be gentle with the pages.,gentle,pages,udpipe
10790601146,trains are right here.,right,trains,udpipe
10790601378,but the trains are right over there!,right,trains,udpipe
10790701280,the pan is already too hot.,hot,pan,udpipe
10790702139,three bags full.,full,bags,udpipe
10790902060,is this tummy hungry?,hungry,tummy,udpipe
10791002333,Smaller than a cat.,smaller,cat,udpipe
10791100081,alright but eat one at a time.,alright,time,udpipe
10800200165,"""so the wolf is very angry.""",angry,wolf,udpipe
10800200175,"""the little pig is very smart.""",smart,pig,udpipe
10800200196,"""the wolf is hungrier than ever.""",hungrier,wolf,udpipe
10800201169,be ready in a minute.,ready,minute,udpipe
10800201256,blueberry is good.,good,blueberry,udpipe
10800500669,food is overrated?,overrated,food,udpipe
10800500759,all the kids are gone.,gone,kids,udpipe
10800601189,the sky is blue.,blue,sky,udpipe
10800601197,jacket's green.,green,jacket,udpipe
10800700761,"so ""Kenny bear is very hungry.""",hungry,bear,udpipe
10810300383,this stuff's cool.,cool,stuff,udpipe
10810600352,oh this glue's not very good.,good,glue,udpipe
10810600867,the glue is officially gone.,gone,glue,udpipe
10810800266,and then the book's done.,done,book,udpipe
10810800362,pepper's good?,good,pepper,udpipe
10810801392,is the lava hot?,hot,lava,udpipe
10811000754,"yeah, this table is dirty.",dirty,table,udpipe
10820200490,boots ain't been bad.,bad,boots,udpipe
10820200800,both shouldn't be that close to the tv.,close,tv,udpipe
10820200997,bread is good.,good,bread,udpipe
10820300030,and pedal at the same time.,pedal,time,udpipe
10820300343,is the popsicle nasty?,nasty,popsicle,udpipe
10820400982,be careful with the ornament.,careful,ornament,udpipe
10820401705,"""the heffalump was gone too.""",gone,heffalump,udpipe
10820401736,"""Heffalumps aren't real.""",real,heffalumps,udpipe
10820501203,the birds are outside.,outside,birds,udpipe
10820600064,mommy is done.,done,mommy,udpipe
10820600703,ants wont --,wont,ants,udpipe
10820601272,that bird's red.,red,bird,udpipe
10820801034,mommy is too cool.,cool,mommy,udpipe
10820901031,refrigerator is closed.,closed,refrigerator,udpipe
10820901591,babies are bad.,bad,babies,udpipe
10820901802,whoo good -- looking barbeque!,good,barbeque,udpipe
10820901830,corn hot too?,hot,corn,udpipe
10821000471,these pants are too long.,long,pants,udpipe
10821000667,isn't that Spanish for cat?,spanish,cat,udpipe
10821100826,could these napkins ever be clean?,clean,napkins,udpipe
10821200004,Kira@n's too busy eating those fingers.,busy,fingers,udpipe
10821200592,some other crayons in there not broke.,broke,crayons,udpipe
10821200790,the worms are right here.,right,worms,udpipe
10821200974,this line's closed.,closed,line,udpipe
10821200980,"yes, b@ls are closed.",closed,b@ls,udpipe
10821201158,well the ogre wife was not so bad after all.,bad,wife,udpipe
10830300658,oh enough of that puzzle huh?,enough,puzzle,udpipe
10830600693,"oh yeah, dad's strong.",strong,dad,udpipe
10830700136,"the red and the yellow mixes up, right?",red,mixes,udpipe
10830700755,most of these fish aren't dead.,dead,fish,udpipe
10830700899,"yeah, all these fish are ok.",ok,fish,udpipe
10830701855,that glue stick sure is --,sure,stick,udpipe
10830800415,"ok, be careful on the stairs.",careful,stairs,udpipe
10830900174,the floor is dry?,dry,floor,udpipe
10830900179,the floor is dry.,dry,floor,udpipe
10831000799,"""Thomas is high up in the mountains.""",high,mountains,udpipe
10831000830,the drawbridge is busy.,busy,drawbridge,udpipe
10831000835,"""Thomas is high up in the mountains.""",high,mountains,udpipe
10831001563,ok not too much soap.,ok,soap,udpipe
10831100905,yeah the fish were asleep too.,asleep,fish,udpipe
10831101069,more than the dog.,more,dog,udpipe
10831101224,doctor's are very nice.,nice,doctor,udpipe
10831200601,a big floppy smelly fish.,fish,floppy,udpipe
10840100661,nice to the dog.,nice,dog,udpipe
10840100924,so hungry for banana.,hungry,banana,udpipe
10840200564,that guy's scared.,scared,guy,udpipe
10840300584,"close -- close the door, please.",close,door,udpipe
10840300954,more in the Barney pocket?,more,pocket,udpipe
10840301143,big as mommy?,big,mommy,udpipe
10840400192,"that guy's too tall, huh?",tall,guy,udpipe
10840400543,mommy's tired.,tired,mommy,udpipe
10840400574,Bridey's mom's so nice.,nice,mom,udpipe
10840500450,this shirt's wet?,wet,shirt,udpipe
10840500986,now let go.,let,go,udpipe
10840600258,two cups equal --,equal,cups,udpipe
10840600701,"hmm, that guy's too light.",light,guy,udpipe
10840601583,because bugs are disgusting.,disgusting,bugs,udpipe
10840601762,big or baby?,big,baby,udpipe
10840601900,"sure, Kevie drives forward.",sure,drives,udpipe
10840601904,"sure, Sevie can turn that way.",sure,way,udpipe
10840700404,the engine's open?,open,engine,udpipe
10840700712,that mustard's old?,old,mustard,udpipe
10840801613,Riri was sick at school.,sick,school,udpipe
10840900241,"ok Ry, ready?",ready,ry,udpipe
10841001094,is Percy big or little?,big,percy,udpipe
10841100522,the cards are sticky.,sticky,cards,udpipe
10841201269,oh these pages are sticky.,sticky,pages,udpipe
10841201287,pig is pink.,pink,pig,udpipe
10841201586,how many more what baby?,many,baby,udpipe
10850100230,mama's hungry.,hungry,mama,udpipe
10850100341,mama's pretty hungry.,hungry,mama,udpipe
10850100558,strawberries are delicious.,delicious,strawberries,udpipe
10850100570,ready for that strawberry?,ready,strawberry,udpipe
10850100571,ready for another strawberry?,ready,strawberry,udpipe
10850100990,secrets are quiet.,quiet,secrets,udpipe
10850200182,the squeak clean.,clean,squeak,udpipe
10850200223,the water's hot.,hot,water,udpipe
10850200292,but the strawberries will not be hot.,hot,strawberries,udpipe
10850200293,the strawberries will be cold.,cold,strawberries,udpipe
10850200332,easy with that strawberry.,easy,strawberry,udpipe
10850200595,careful with the strawberry.,careful,strawberry,udpipe
10850200685,water's all gone.,gone,water,udpipe
10850201559,"""and now that food's all gone -- """,gone,food,udpipe
10850201560,food's all gone.,gone,food,udpipe
10850201668,friends are good.,good,friends,udpipe
10850201669,bullies are bad.,bad,bullies,udpipe
10850300148,juice is tasty?,tasty,juice,udpipe
10850300240,"ooh, the water's cold now.",cold,water,udpipe
10850300907,"""safe on the curb.""",safe,curb,udpipe
10850300934,"be nice to the books, Jordan.",nice,books,udpipe
10850301430,"""cucumbers are cool.""",cool,cucumbers,udpipe
10850301438,"""caramel is good but very hard to chew.""",good,caramel,udpipe
10850301442,"""all these things delicious but cookie still the best.""",delicious,things,udpipe
10850301457,"""cucumbers are cool.""",cool,cucumbers,udpipe
10850301552,"""right in the middle.""",right,middle,udpipe
10850301553,"""right in the middle.""",right,middle,udpipe
10850301581,"""right on the ends.""",right,ends,udpipe
10850301612,"""right on either side.""",right,side,udpipe
10850301613,"""right on either side.""",right,side,udpipe
10850301630,be nice to the books.,nice,books,udpipe
10850301658,"""right in the middle.""",right,middle,udpipe
10850301679,"""right on the ends.""",right,ends,udpipe
10850301865,"""all creatures great and small.""",great,creatures,udpipe
10850301997,the book is gone!,gone,book,udpipe
10850400699,"ok, but hide the dog.",ok,dog,udpipe
10850401815,mama's hungry.,hungry,mama,udpipe
10850402008,### food is ready.,ready,food,udpipe
10850402164,maybe that fork's too heavy.,heavy,fork,udpipe
10850500493,mama's old.,old,mama,udpipe
10850500523,this mango's good.,good,mango,udpipe
10850500636,well the ice is almost gone.,gone,ice,udpipe
10850500667,once all the ice is gone.,gone,ice,udpipe
10850500770,the ice is all gone.,gone,ice,udpipe
10850500943,goodness gracious.,gracious,goodness,udpipe
10850501134,ok clean up the bubbles.,clean,bubbles,udpipe
10850600029,pumpkins are round.,round,pumpkins,udpipe
10850600618,"ok, be nice to the chunky --",nice,chunky,udpipe
10850600701,"hey, gentle with the scissors.",gentle,scissors,udpipe
10850601708,are the trucks mad at one another?,mad,trucks,udpipe
10850601712,which truck is angry?,angry,truck,udpipe
10850601716,why is this truck angry?,angry,truck,udpipe
10850602159,Tita_Iris was being nice ###.,nice,#,udpipe
10850700239,mangoes are yummy.,yummy,mangoes,udpipe
10850700376,stickers first and then draw?,first,stickers,udpipe
10850800079,"swish is naughty, Jordan.",naughty,swish,udpipe
10850800081,swish is naughty.,naughty,swish,udpipe
10850800526,guys are just being goofy.,goofy,guys,udpipe
10850800912,"this chair is gross, Jordan.",gross,chair,udpipe
10850801104,maybe just mad at mama.,mad,mama,udpipe
10850801112,swish is so not interested.,interested,swish,udpipe
10850801946,"be nice to the cats, Jordan.",nice,cats,udpipe
10850900219,the other turtle's dead.,dead,turtle,udpipe
10850901027,together -- so all the red ones are together -- so all the --,together,ones,udpipe
10851000044,the dog is Snoopy.,snoopy,dog,udpipe
10851001039,same with butterflies.,same,butterflies,udpipe
10851001807,uhoh is right.,right,uhoh,udpipe
10851002302,very safe and without accident.,safe,accident,udpipe
10851100119,why is the dinosaur involved?,involved,dinosaur,udpipe
10851100121,why is the dinosaur involved?,involved,dinosaur,udpipe
10851100620,or -- red or orange r@l?,red,r@l,udpipe
10851100745,n@l is for -- newt.,newt,n@l,udpipe
10851100752,n@l is for nice.,nice,n@l,udpipe
10851100771,elbows are bony.,bony,elbows,udpipe
10851101112,"no, well, the big guys are ok too.",ok,guys,udpipe
10851101181,"yeah, pretzels are crunchy.",crunchy,pretzels,udpipe
10851101328,"two is double, darling.",double,darling,udpipe
10851101643,"those two greens, alright.",alright,greens,udpipe
10851200366,that train is very lonely.,lonely,train,udpipe
10851200894,"yeah, the Metra train is really big.",big,train,udpipe
10851201819,"uhoh, this thing is tricky.",tricky,thing,udpipe
10870400201,hands are dirty.,dirty,hands,udpipe
10870400288,hands are dirty.,dirty,hands,udpipe
10870400297,the heat isn't on.,on,heat,udpipe
10870600235,milk is gone.,gone,milk,udpipe
10870800381,stove is on.,on,stove,udpipe
10870800442,stove is on.,on,stove,udpipe
10870800579,the oven is on.,on,oven,udpipe
10870900641,"no no, those pieces are too small.",small,pieces,udpipe
10871100160,the stove is hot.,hot,stove,udpipe
10871100319,Mig+the+Pig is very big.,big,pig,udpipe
10880100341,fluffy as little babies.,fluffy,babies,udpipe
10880200454,"no, don't ### wet.",wet,#,udpipe
10880300469,same -- the same mousie.,same,mousie,udpipe
10880400359,the chicken's almost done.,done,chicken,udpipe
10880400500,chicken so good.,good,chicken,udpipe
10880500339,"""the moon is up.""",up,moon,udpipe
10880600151,the strap is not right.,right,strap,udpipe
10880600314,what things are orange?,orange,things,udpipe
10880600377,"but apples aren't all red, right?",red,apples,udpipe
10880701246,"""others fat.""",fat,others,udpipe
10880701296,"""the armored stegosaurus was pretty mighty too.""",mighty,stegosaurus,udpipe
10880800135,a lot older.,older,lot,udpipe
10880900003,too -- too fast down the stairs?,fast,stairs,udpipe
10880900004,too fast down the stairs?,fast,stairs,udpipe
10880900439,too much of a mess.,much,mess,udpipe
10881000017,"Don't be goofy, man, Ok?",goofy,man,udpipe
10881000262,because speaks Spanish.,spanish,speaks,udpipe
10881100154,x@l is easy.,easy,x@l,udpipe
10881101010,is the watermelon still good?,good,watermelon,udpipe
10890100326,daddy's gone.,gone,daddy,udpipe
10890200528,all the water's gone.,gone,water,udpipe
