...1,doc_id,adj_token_id,noun_token_id,adj_token,noun_token,noun_lemma,parse_type,prenominal,adj_lower,dataset,adj_stem,noun_stem,time,subject,session,person
4246,10840500575,4,5,puppy,dog,dog,NA,TRUE,puppy,ldp_parent_utts_udpipe,puppi,dog,NA,84,5,parent
4247,10840500725,1,2,dump,truck,truck,NA,TRUE,dump,ldp_parent_utts_udpipe,dump,truck,NA,84,5,parent
4248,10840500751,1,2,dump,truck,truck,NA,TRUE,dump,ldp_parent_utts_udpipe,dump,truck,NA,84,5,parent
4249,10840500887,9,11,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,5,parent
4250,10840500889,3,5,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,5,parent
4251,10840500968,7,9,baby,car,car,NA,FALSE,baby,ldp_parent_utts_udpipe,babi,car,NA,84,5,parent
4252,10840600121,1,2,roast,marshmallows,marshmallow,NA,TRUE,roast,ldp_parent_utts_udpipe,roast,marshmallow,00:05:05,84,6,parent
4253,10840600376,4,5,purple,truck,truck,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,truck,NA,84,6,parent
4254,10840600378,2,3,green,truck,truck,NA,TRUE,green,ldp_parent_utts_udpipe,green,truck,NA,84,6,parent
4255,10840600402,2,3,poke,holes,hole,NA,TRUE,poke,ldp_parent_utts_udpipe,poke,hole,NA,84,6,parent
4256,10840600416,10,11,colored,paper,paper,NA,TRUE,colored,ldp_parent_utts_udpipe,color,paper,NA,84,6,parent
4257,10840600436,4,5,green,marker,marker,NA,TRUE,green,ldp_parent_utts_udpipe,green,marker,00:20:07,84,6,parent
4258,10840600437,1,2,green,marker,marker,NA,TRUE,green,ldp_parent_utts_udpipe,green,marker,NA,84,6,parent
4259,10840600438,1,2,green,marker,marker,NA,TRUE,green,ldp_parent_utts_udpipe,green,marker,NA,84,6,parent
4260,10840600439,3,4,yellow,marker,marker,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,marker,NA,84,6,parent
4261,10840600440,1,2,yellow,marker,marker,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,marker,NA,84,6,parent
4262,10840600468,3,4,olive,green,green,NA,TRUE,olive,ldp_parent_utts_udpipe,oliv,green,NA,84,6,parent
4263,10840600473,8,9,pinky,toe,toe,NA,TRUE,pinky,ldp_parent_utts_udpipe,pinki,toe,NA,84,6,parent
4264,10840600570,2,3,sky,day,day,NA,TRUE,sky,ldp_parent_utts_udpipe,sky,dai,NA,84,6,parent
4265,10840600751,2,3,purple,car,car,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,car,NA,84,6,parent
4266,10840600824,8,9,sing,songs,song,NA,TRUE,sing,ldp_parent_utts_udpipe,sing,song,NA,84,6,parent
4267,10840601160,6,7,broken,car,car,NA,TRUE,broken,ldp_parent_utts_udpipe,broken,car,NA,84,6,parent
4268,10840601161,4,5,broken,car,car,NA,TRUE,broken,ldp_parent_utts_udpipe,broken,car,NA,84,6,parent
4269,10840601846,2,3,sing,songs,songs,NA,TRUE,sing,ldp_parent_utts_udpipe,sing,song,NA,84,6,parent
4270,10840601846,2,3,sing,songs,songs,NA,TRUE,sing,ldp_parent_utts_udpipe,sing,song,NA,84,6,child
4271,10840700064,6,8,daddy,mustard,mustard,NA,FALSE,daddy,ldp_parent_utts_udpipe,daddi,mustard,NA,84,7,parent
4272,10840700140,4,6,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,7,parent
4273,10840700144,2,4,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,7,parent
4274,10840700161,6,8,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,7,parent
4275,10840700228,1,3,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,7,parent
4276,10840700967,3,5,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,7,parent
4277,10840701030,6,7,swimming,guy,guy,NA,TRUE,swimming,ldp_parent_utts_udpipe,swim,gui,NA,84,7,parent
4278,10840701299,9,10,green,truck,truck,NA,TRUE,green,ldp_parent_utts_udpipe,green,truck,NA,84,7,parent
4279,10840701431,5,6,yellow,sheep,sheep,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,sheep,NA,84,7,parent
4280,10840701522,2,3,ear,plugs,plugs,NA,TRUE,ear,ldp_parent_utts_udpipe,ear,plug,NA,84,7,parent
4281,10840701568,3,4,yellow,chicken,chicken,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,chicken,NA,84,7,parent
4282,10840701617,7,5,green,color,color,NA,FALSE,green,ldp_parent_utts_udpipe,green,color,NA,84,7,parent
4283,10840701659,3,4,green,pig,pig,NA,TRUE,green,ldp_parent_utts_udpipe,green,pig,NA,84,7,parent
4284,10840800169,3,4,farm,tractor,tractor,NA,TRUE,farm,ldp_parent_utts_udpipe,farm,tractor,NA,84,8,parent
4285,10840800341,3,4,red,guy,guy,NA,TRUE,red,ldp_parent_utts_udpipe,red,gui,NA,84,8,parent
4286,10840800343,2,3,red,guy,guy,NA,TRUE,red,ldp_parent_utts_udpipe,red,gui,00:13:22,84,8,parent
4287,10840800364,6,7,flat,tire,tire,NA,TRUE,flat,ldp_parent_utts_udpipe,flat,tire,NA,84,8,parent
4288,10840801674,7,8,bald,baby,baby,NA,TRUE,bald,ldp_parent_utts_udpipe,bald,babi,00:17:45,84,8,parent
4289,10840900119,4,5,slap,hand,hand,NA,TRUE,slap,ldp_parent_utts_udpipe,slap,hand,NA,84,9,parent
4290,10840900346,4,5,puzzle,piece,piece,NA,TRUE,puzzle,ldp_parent_utts_udpipe,puzzl,piec,NA,84,9,parent
4291,10840900749,7,8,red,controller,controller,NA,TRUE,red,ldp_parent_utts_udpipe,red,control,NA,84,9,parent
4292,10840901173,10,11,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,84,9,parent
4293,10841000071,4,5,red,piece,piece,NA,TRUE,red,ldp_parent_utts_udpipe,red,piec,NA,84,10,parent
4294,10841001244,3,4,circus,trucks,truck,NA,TRUE,circus,ldp_parent_utts_udpipe,circu,truck,00:06:26,84,10,parent
4295,10841001246,5,6,circus,animals,animal,NA,TRUE,circus,ldp_parent_utts_udpipe,circu,anim,NA,84,10,parent
4296,10841001457,1,3,library,tray,tray,NA,FALSE,library,ldp_parent_utts_udpipe,librari,trai,NA,84,10,parent
4297,10841001548,3,4,baby,baby,baby,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,babi,NA,84,10,parent
4298,10841100371,6,7,sweet,guy,guy,NA,TRUE,sweet,ldp_parent_utts_udpipe,sweet,gui,NA,84,11,parent
4299,10841100464,9,10,dirty,hands,hand,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,hand,NA,84,11,parent
4300,10841100711,17,18,green,guy,guy,NA,TRUE,green,ldp_parent_utts_udpipe,green,gui,NA,84,11,parent
4301,10841101064,3,4,puzzle,food,food,NA,TRUE,puzzle,ldp_parent_utts_udpipe,puzzl,food,NA,84,11,parent
4302,10841101079,2,3,yellow,tape,tape,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,tape,NA,84,11,parent
4303,10841101327,5,6,green,guy,guy,NA,TRUE,green,ldp_parent_utts_udpipe,green,gui,NA,84,11,parent
4304,10841200029,5,6,brown,hair,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,84,12,parent
4305,10841200038,4,5,brown,hairs,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,84,12,parent
4306,10841200047,4,5,red,hat,hat,NA,TRUE,red,ldp_parent_utts_udpipe,red,hat,NA,84,12,parent
4307,10841200106,7,8,red,hat,hat,NA,TRUE,red,ldp_parent_utts_udpipe,red,hat,NA,84,12,parent
4308,10841200170,2,3,brown,hair,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,84,12,parent
4309,10841200299,4,5,astronaut,hat,hat,NA,TRUE,astronaut,ldp_parent_utts_udpipe,astronaut,hat,NA,84,12,parent
4310,10841200310,4,5,daddy,face,face,NA,TRUE,daddy,ldp_parent_utts_udpipe,daddi,face,NA,84,12,parent
4311,10841200376,4,5,brown,hair,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,84,12,parent
4312,10841200379,5,6,brown,hair,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,84,12,parent
4313,10841201281,1,2,pink,pig,pig,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,pig,NA,84,12,parent
4314,10841201292,1,2,pink,tutu,tutu,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,tutu,NA,84,12,parent
4315,10841201300,3,4,pink,honey,honey,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,honei,NA,84,12,parent
4316,10841201451,4,5,smiley,face,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,84,12,parent
4317,10841201464,4,5,smiley,faces,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,84,12,parent
4318,10841201478,6,7,smiley,face,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,84,12,parent
4319,10850101001,7,8,purple,hat,hat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,hat,NA,85,1,parent
4320,10850101004,4,5,yellow,cup,cup,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,cup,00:09:37,85,1,parent
4321,10850101004,9,10,purple,cup,cup,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cup,00:09:37,85,1,parent
4322,10850101031,8,9,purple,cup,cup,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cup,NA,85,1,parent
4323,10850101252,4,5,green,ball,ball,NA,TRUE,green,ldp_parent_utts_udpipe,green,ball,NA,85,1,parent
4324,10850101253,1,4,green,ball,ball,NA,FALSE,green,ldp_parent_utts_udpipe,green,ball,NA,85,1,parent
4325,10850101261,6,9,yellow,ball,ball,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,ball,NA,85,1,parent
4326,10850101345,5,6,hot,water,water,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,water,NA,85,1,parent
4327,10850101354,4,5,bubble,bath,bath,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,bath,NA,85,1,parent
4328,10850101440,5,6,wet,diaper,diaper,NA,TRUE,wet,ldp_parent_utts_udpipe,wet,diaper,NA,85,1,parent
4329,10850200138,5,6,dirty,milks,milk,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,milk,NA,85,2,parent
4330,10850200941,2,3,scribble,scribble,scribble,NA,TRUE,scribble,ldp_parent_utts_udpipe,scribbl,scribbl,NA,85,2,parent
4331,10850201006,1,2,scribble,scribble,scribble,NA,TRUE,scribble,ldp_parent_utts_udpipe,scribbl,scribbl,NA,85,2,parent
4332,10850201098,4,5,green,paper,paper,NA,TRUE,green,ldp_parent_utts_udpipe,green,paper,NA,85,2,parent
4333,10850201099,4,5,green,paper,paper,NA,TRUE,green,ldp_parent_utts_udpipe,green,paper,NA,85,2,parent
4334,10850201100,4,5,green,paper,paper,NA,TRUE,green,ldp_parent_utts_udpipe,green,paper,NA,85,2,parent
4335,10850201101,5,6,green,paper,paper,NA,TRUE,green,ldp_parent_utts_udpipe,green,paper,NA,85,2,parent
4336,10850201127,1,2,purple,scribbles,scribble,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,scribbl,NA,85,2,parent
4337,10850201214,6,7,yellow,line,line,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,line,00:53:31,85,2,parent
4338,10850201251,1,2,scribble,scrabble,scrabble,NA,TRUE,scribble,ldp_parent_utts_udpipe,scribbl,scrabbl,NA,85,2,parent
4339,10850201486,7,8,bear,book,book,NA,TRUE,bear,ldp_parent_utts_udpipe,bear,book,NA,85,2,parent
4340,10850201528,7,8,bear,book,book,NA,TRUE,bear,ldp_parent_utts_udpipe,bear,book,NA,85,2,parent
4341,10850201635,3,4,bubble,baths,bath,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,bath,00:08:35,85,2,parent
4342,10850201660,3,4,hot,chocolate,chocolate,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,chocol,NA,85,2,parent
4343,10850201664,1,2,worm,stew,stew,NA,TRUE,worm,ldp_parent_utts_udpipe,worm,stew,NA,85,2,parent
4344,10850202005,6,7,brown,ant,ant,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,ant,NA,85,2,parent
4345,10850202006,5,6,brown,ant,ant,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,ant,NA,85,2,parent
4346,10850202169,4,5,solid,smack,smack,NA,TRUE,solid,ldp_parent_utts_udpipe,solid,smack,NA,85,2,parent
4347,10850300301,2,3,woof,woof,woof,NA,TRUE,woof,ldp_parent_utts_udpipe,woof,woof,00:14:01,85,3,parent
4348,10850300308,1,2,purple,cat,cat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cat,00:14:15,85,3,parent
4349,10850300315,7,8,quack,quack,quack,NA,TRUE,quack,ldp_parent_utts_udpipe,quack,quack,00:14:25,85,3,parent
4350,10850300318,1,2,quack,quack,quack,NA,TRUE,quack,ldp_parent_utts_udpipe,quack,quack,NA,85,3,parent
4351,10850300322,5,6,red,bird,bird,NA,TRUE,red,ldp_parent_utts_udpipe,red,bird,NA,85,3,parent
4352,10850300324,5,6,red,bird,bird,NA,TRUE,red,ldp_parent_utts_udpipe,red,bird,NA,85,3,parent
4353,10850300326,5,6,yellow,duck,duck,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,duck,NA,85,3,parent
4354,10850300327,1,2,yellow,duck,duck,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,duck,NA,85,3,parent
4355,10850300328,1,3,quack,quack,quack,NA,FALSE,quack,ldp_parent_utts_udpipe,quack,quack,NA,85,3,parent
4356,10850300328,2,3,quack,quack,quack,NA,TRUE,quack,ldp_parent_utts_udpipe,quack,quack,NA,85,3,parent
4357,10850300341,4,5,brown,bear,bear,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,bear,NA,85,3,parent
4358,10850300342,4,7,brown,bear,bear,NA,FALSE,brown,ldp_parent_utts_udpipe,brown,bear,NA,85,3,parent
4359,10850300342,5,7,bear,bear,bear,NA,FALSE,bear,ldp_parent_utts_udpipe,bear,bear,NA,85,3,parent
4360,10850300342,6,7,brown,bear,bear,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,bear,NA,85,3,parent
4361,10850300377,3,4,jump,jump,jump,NA,TRUE,jump,ldp_parent_utts_udpipe,jump,jump,NA,85,3,parent
4362,10850300418,4,6,slippery,legs,leg,NA,FALSE,slippery,ldp_parent_utts_udpipe,slipperi,leg,NA,85,3,parent
4363,10850300418,5,6,slippery,legs,leg,NA,TRUE,slippery,ldp_parent_utts_udpipe,slipperi,leg,NA,85,3,parent
4364,10850300420,6,7,pond,bank,bank,NA,TRUE,pond,ldp_parent_utts_udpipe,pond,bank,00:17:14,85,3,parent
4365,10850300474,3,4,frog,jump,jump,NA,TRUE,frog,ldp_parent_utts_udpipe,frog,jump,NA,85,3,parent
4366,10850300559,4,6,yellow,bus,bus,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,bu,00:21:00,85,3,parent
4367,10850300570,4,5,orange,dump,dump,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,dump,00:21:11,85,3,parent
4368,10850300666,4,6,trash,book,book,NA,FALSE,trash,ldp_parent_utts_udpipe,trash,book,NA,85,3,parent
4369,10850300681,3,5,jump,jump,jump,NA,FALSE,jump,ldp_parent_utts_udpipe,jump,jump,NA,85,3,parent
4370,10850300715,6,7,red,race,race,NA,TRUE,red,ldp_parent_utts_udpipe,red,race,00:24:15,85,3,parent
4371,10850300752,4,5,red,car,car,NA,TRUE,red,ldp_parent_utts_udpipe,red,car,00:25:06,85,3,parent
4372,10850300753,4,7,red,car,car,NA,FALSE,red,ldp_parent_utts_udpipe,red,car,00:25:07,85,3,parent
4373,10850300755,4,5,yellow,bus,bus,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,bu,NA,85,3,parent
4374,10850300775,4,6,trash,book,book,NA,FALSE,trash,ldp_parent_utts_udpipe,trash,book,00:25:55,85,3,parent
4375,10850300777,1,2,trash,truck,truck,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,NA,85,3,parent
4376,10850300787,1,2,trash,trucks,truck,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,NA,85,3,parent
4377,10850300801,7,8,dirty,town,town,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,town,NA,85,3,parent
4378,10850300806,8,9,trash,trucks,trucks,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,00:26:45,85,3,parent
4379,10850300807,4,7,beast,machines,machine,NA,FALSE,beast,ldp_parent_utts_udpipe,beast,machin,NA,85,3,parent
4380,10850300811,1,2,trash,trucks,trucks,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,NA,85,3,parent
4381,10850300861,8,10,trash,call,call,NA,FALSE,trash,ldp_parent_utts_udpipe,trash,call,NA,85,3,parent
4382,10850300865,5,6,trash,trucks,truck,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,NA,85,3,parent
4383,10850300887,5,6,trash,trucks,trucks,NA,TRUE,trash,ldp_parent_utts_udpipe,trash,truck,NA,85,3,parent
4384,10850300950,9,11,trash,shout,shout,NA,FALSE,trash,ldp_parent_utts_udpipe,trash,shout,NA,85,3,parent
4385,10850301249,1,4,yellow,light,light,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,light,NA,85,3,parent
4386,10850301318,1,2,scribble,scrabble,scrabble,NA,TRUE,scribble,ldp_parent_utts_udpipe,scribbl,scrabbl,NA,85,3,parent
4387,10850301554,11,13,fat,belly,belly,NA,FALSE,fat,ldp_parent_utts_udpipe,fat,belli,NA,85,3,parent
4388,10850301562,6,7,yellow,overalls,overall,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,overal,00:54:29,85,3,parent
4389,10850301565,5,6,baby,nose,nose,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,nose,00:54:44,85,3,parent
4390,10850301669,5,6,baby,nose,nose,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,nose,00:58:17,85,3,parent
4391,10850301751,9,10,back,ride,ride,NA,TRUE,back,ldp_parent_utts_udpipe,back,ride,NA,85,3,parent
4392,10850302142,6,7,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,85,3,parent
4393,10850302155,5,6,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,85,3,parent
4394,10850302174,5,6,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,85,3,parent
4395,10850302175,5,6,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,85,3,parent
4396,10850302266,7,8,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,85,3,parent
4397,10850302429,5,6,pink,nose,nose,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,nose,NA,85,3,parent
4398,10850400578,4,5,bright,paper,paper,NA,TRUE,bright,ldp_parent_utts_udpipe,bright,paper,NA,85,4,parent
4399,10850400612,4,5,gold,bag,bag,NA,TRUE,gold,ldp_parent_utts_udpipe,gold,bag,00:28:21,85,4,parent
4400,10850400614,8,9,gold,bag,bag,NA,TRUE,gold,ldp_parent_utts_udpipe,gold,bag,00:28:27,85,4,parent
4401,10850401068,4,5,green,jelly,jelly,NA,TRUE,green,ldp_parent_utts_udpipe,green,jelli,00:48:09,85,4,parent
4402,10850401505,6,7,orange,collection,collection,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,collect,NA,85,4,parent
4403,10850401631,2,3,red,airplane,airplane,NA,TRUE,red,ldp_parent_utts_udpipe,red,airplan,NA,85,4,parent
4404,10850402068,4,5,orange,collections,collection,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,collect,00:14:38,85,4,parent
4405,10850402306,3,4,dirty,clothes,clothe,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,cloth,NA,85,4,parent
4406,10850402504,3,4,green,ball,ball,NA,TRUE,green,ldp_parent_utts_udpipe,green,ball,NA,85,4,parent
4407,10850500027,6,7,hot,day,day,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dai,NA,85,5,parent
4408,10850500161,4,5,green,fish,fish,NA,TRUE,green,ldp_parent_utts_udpipe,green,fish,NA,85,5,parent
4409,10850500162,4,5,green,fish,fish,NA,TRUE,green,ldp_parent_utts_udpipe,green,fish,NA,85,5,parent
4410,10850500167,4,5,yellow,fish,fish,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,fish,00:07:19,85,5,parent
4411,10850500171,4,5,green,fish,fish,NA,TRUE,green,ldp_parent_utts_udpipe,green,fish,NA,85,5,parent
4412,10850500172,4,5,purple,fish,fish,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,fish,00:07:26,85,5,parent
4413,10850500226,5,6,orange,macaroni,macaroni,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,macaroni,NA,85,5,parent
4414,10850500226,17,18,orange,mango,mango,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,mango,NA,85,5,parent
4415,10850500264,4,5,sweet,mama,mama,NA,TRUE,sweet,ldp_parent_utts_udpipe,sweet,mama,NA,85,5,parent
4416,10850500392,10,11,red,house,house,NA,TRUE,red,ldp_parent_utts_udpipe,red,hous,00:16:26,85,5,parent
4417,10850500394,4,5,red,house,house,NA,TRUE,red,ldp_parent_utts_udpipe,red,hous,NA,85,5,parent
4418,10850500541,5,6,frozen,waters,water,NA,TRUE,frozen,ldp_parent_utts_udpipe,frozen,water,NA,85,5,parent
4419,10850500723,5,6,curly,head,head,NA,TRUE,curly,ldp_parent_utts_udpipe,curli,head,NA,85,5,parent
4420,10850500810,6,8,bubble,man,man,NA,FALSE,bubble,ldp_parent_utts_udpipe,bubbl,man,NA,85,5,parent
4421,10850500865,23,24,bubble,juice,juice,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,juic,NA,85,5,parent
4422,10850500896,4,5,bubble,juice,juice,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,juic,NA,85,5,parent
4423,10850501066,9,10,bubble,juice,juice,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,juic,NA,85,5,parent
4424,10850501071,1,2,bubble,bubble,bubble,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,bubbl,NA,85,5,parent
4425,10850501135,4,5,bubble,wand,wand,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,wand,00:46:54,85,5,parent
4426,10850501182,1,2,bubble,hands,hand,NA,TRUE,bubble,ldp_parent_utts_udpipe,bubbl,hand,NA,85,5,parent
4427,10850501344,4,5,brown,hair,hair,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hair,NA,85,5,parent
4428,10850501346,3,5,curly,hair,hair,NA,FALSE,curly,ldp_parent_utts_udpipe,curli,hair,00:54:53,85,5,parent
4429,10850501643,13,14,hot,day,day,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dai,NA,85,5,parent
4430,10850600202,7,8,pumpkin,face,face,NA,TRUE,pumpkin,ldp_parent_utts_udpipe,pumpkin,face,NA,85,6,parent
4431,10850600258,8,9,brown,paper,paper,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,paper,NA,85,6,parent
4432,10850600258,12,13,brown,table,table,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,tabl,NA,85,6,parent
4433,10850600379,3,4,chopper,honey,honey,NA,TRUE,chopper,ldp_parent_utts_udpipe,chopper,honei,NA,85,6,parent
4434,10850600560,15,16,brown,pumpkin,pumpkin,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,pumpkin,NA,85,6,parent
4435,10850600562,2,3,orange,eyes,eyes,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,ey,NA,85,6,parent
4436,10850600605,6,7,brown,pumpkin,pumpkin,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,pumpkin,NA,85,6,parent
4437,10850600606,10,11,brown,pumpkin,pumpkin,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,pumpkin,NA,85,6,parent
4438,10850601025,6,9,tee,tee,tee,NA,FALSE,tee,ldp_parent_utts_udpipe,tee,tee,NA,85,6,parent
4439,10850601343,4,5,apple,cookie,cookie,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,cooki,NA,85,6,parent
4440,10850601685,6,7,plastic,truck,truck,NA,TRUE,plastic,ldp_parent_utts_udpipe,plastic,truck,NA,85,6,parent
4441,10850601867,6,7,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,85,6,parent
4442,10850601985,1,2,dump,trucks,truck,NA,TRUE,dump,ldp_parent_utts_udpipe,dump,truck,NA,85,6,parent
4443,10850602336,4,5,green,truck,truck,NA,TRUE,green,ldp_parent_utts_udpipe,green,truck,NA,85,6,parent
4444,10850602398,6,7,orange,car,car,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,car,NA,85,6,parent
4445,10850602401,4,6,yellow,truck,truck,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,truck,NA,85,6,parent
4446,10850602409,1,2,red,car,car,NA,TRUE,red,ldp_parent_utts_udpipe,red,car,NA,85,6,parent
4447,10850602413,4,5,red,car,car,NA,TRUE,red,ldp_parent_utts_udpipe,red,car,NA,85,6,parent
4448,10850602414,5,6,red,car,car,NA,TRUE,red,ldp_parent_utts_udpipe,red,car,00:29:16,85,6,parent
4449,10850602422,4,5,red,car,car,NA,TRUE,red,ldp_parent_utts_udpipe,red,car,00:29:30,85,6,parent
4450,10850602429,4,5,octopus,car,car,NA,TRUE,octopus,ldp_parent_utts_udpipe,octopu,car,NA,85,6,parent
4451,10850602430,4,5,octopus,tentacles,tentacle,NA,TRUE,octopus,ldp_parent_utts_udpipe,octopu,tentacl,NA,85,6,parent
4452,10850700050,6,8,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,85,7,parent
4453,10850700173,3,4,green,spoon,spoon,NA,TRUE,green,ldp_parent_utts_udpipe,green,spoon,NA,85,7,parent
4454,10850700177,5,6,red,plate,plate,NA,TRUE,red,ldp_parent_utts_udpipe,red,plate,NA,85,7,parent
4455,10850700228,7,9,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,85,7,parent
4456,10850700230,2,4,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,85,7,parent
4457,10850700270,7,8,green,bowl,bowl,NA,TRUE,green,ldp_parent_utts_udpipe,green,bowl,00:17:11,85,7,parent
4458,10850700303,2,3,green,peppers,pepper,NA,TRUE,green,ldp_parent_utts_udpipe,green,pepper,NA,85,7,parent
4459,10850800440,4,5,hot,day,day,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dai,NA,85,8,parent
4460,10850800572,11,12,pineapple,juice,juice,NA,TRUE,pineapple,ldp_parent_utts_udpipe,pineappl,juic,00:25:03,85,8,parent
4461,10850801127,4,5,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,85,8,parent
4462,10850801128,4,5,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,85,8,parent
4463,10850801129,6,7,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,85,8,parent
