doc_id,sentence,adj_lower,noun_token
10910600232,well I'm sure we can find another one.,sure,ROOT
10910600656,alright I'm just going to throw this in the bin.,alright,ROOT
10910600696,and the water should be warm by tomorrow.,warm,ROOT
10910700119,"these chairs are kind of heavy, aren't they?",heavy,ROOT
10910700256,"all right, but can you lean on here so we don't get glue on the table?",right,ROOT
10910700276,"all right, so you're going to put a little piece of glue here.",right,ROOT
10910700314,"those Cheetos were kind of spicy for us, weren't they?",spicy,ROOT
10910700380,"this is pretty labor intensive, isn't it?",intensive,ROOT
10910700448,or salad tape's good for big things.,good,ROOT
10910700652,your hands are hot.,hot,ROOT
10910700789,is it good pop+corn?,good,ROOT
10910700887,"that's ok, there's a bin somewhere.",ok,ROOT
10910701309,nice and gentle -- because she's just eaten and so um -- let's not --,nice,ROOT
10910701428,you're lucky to get all these hugs.,lucky,ROOT
10910701635,this isn't so good for kids.,good,ROOT
10920100059,are you crabby today?,crabby,ROOT
10920100569,it's hard being a baby boy.,hard,ROOT
10920101201,"""whose ear is as big as you?""",big,ROOT
10920101347,"""whose ear is as big as you?""",big,ROOT
10920101432,"careful with your head, ok?",careful,ROOT
10920101441,"what's wrong, honey?",wrong,ROOT
10920101482,bud was stuck in the office.,stuck,ROOT
10920200264,you're a little tired today.,tired,ROOT
10920200407,this one's better without the skin.,better,ROOT
10920301011,"his fur -- is soft, right?",soft,ROOT
10920301143,is daddy's hair brown?,brown,ROOT
10920301145,daddy's hair's brown.,brown,ROOT
10920301569,"###, ok.",ok,ROOT
10920400203,that's too big for the track.,big,ROOT
10920400484,what's wrong with you sock?,wrong,ROOT
10920400543,"he's too big, but I think the reindeer will fit.",big,ROOT
10920400567,is that Rudolph because his nose is red.,rudolph,ROOT
10920401835,is he being funny on top of the tree?,funny,ROOT
10920402149,"""Fuzzywuzzy wasn't very fuzzy was he?""",fuzzy,ROOT
10920500023,it's confetti for the bath+tub.,confetti,ROOT
10920500324,Jack is stuck in the mud?,stuck,ROOT
10920500401,two of them are stuck in the mud now.,stuck,ROOT
10920500574,be careful of your head though.,careful,ROOT
10920500724,way down deep in the bottom and then look at the coral?,deep,ROOT
10920500928,"they're in the ocean so when you go swimming in the waves, sometimes there's jelly+fish in there.",ocean,ROOT
10920501246,that's not nice ###.,nice,ROOT
10920501552,your eyes are open.,open,ROOT
10920501580,your eyes are open.,open,ROOT
10920501887,that's mommy's favorite.,favorite,ROOT
10920501901,### be careful ### snap.,careful,ROOT
10920502204,it's the same as a baby.,same,ROOT
10920502268,are you tired today?,tired,ROOT
10920600121,who's birth+day is next?,next,ROOT
10920600523,my cart's full.,full,ROOT
10920600993,"but it's really loud, so we don't -- have the batteries in there right now.",loud,ROOT
10920601787,now we're ready to build some more tracks.,ready,ROOT
10920601903,the little kitty cat's hungry.,hungry,ROOT
10920602843,"be nice to your books, please.",nice,ROOT
10920603160,"""and soon you'll be able to name every one.""",able,ROOT
10920700061,this might be easier because it's a hard surface.,easier,ROOT
10920700514,"if you do the edges sometimes first, then it's easier to put the middle in.",easier,ROOT
10920700857,that one kind of sticky because they're --,sticky,ROOT
10920701693,like first day you open one.,open,ROOT
10920800195,"it's easy if you hold on -- if you hold one part, use two hands and then pull.",easy,ROOT
10920800326,nice to meet you horns.,nice,ROOT
10920801068,he name is Fuzzy_Wuzzy.,fuzzy_wuzzy,ROOT
10920801147,and your name is Yellow.,yellow,ROOT
10920801151,nice to meet you guys.,nice,ROOT
10920801370,knight it's not nice to do that and kick people.,nice,ROOT
10920801393,it's not nice to kick people.,nice,ROOT
10920801482,that's nice of you guys.,nice,ROOT
10920801719,now he's stronger so he can protect people again.,stronger,ROOT
10920801906,are you sure you want orange juice or apple+juice?,sure,ROOT
10920802380,the lion one's cute.,cute,ROOT
10920900397,ready for agent action.,ready,ROOT
10920901067,"Spiderman, you're way up high on the skyscraper!",high,ROOT
10920901068,you're way up high in the sky!,high,ROOT
10920901732,you were good with tape.,good,ROOT
10920901975,"oh, I'm stuck under this chair!",stuck,ROOT
10920902505,and Bud was yellow and orange and that's a tabby cat.,yellow,ROOT
10920902522,the gray and brown stripes that you saw those sometimes are calico.,calico,ROOT
10920902756,sleep -- sleep tight.,tight,ROOT
10921000431,"because that's what poison is, bad.",bad,ROOT
10921000493,"I'm not sure, but they have -- they know a lot about sharks, so they know what to do.",sure,ROOT
10921000805,are you tired today?,tired,ROOT
10921000807,I'm tired today.,tired,ROOT
10921000970,they sure can.,sure,ROOT
10921001079,so people slow -- so the cars slow down.,slow,ROOT
10921001229,I'm really lucky I have three cool boys like you guys.,lucky,ROOT
10921002233,"right, but sometimes it's hard to decide what color I like the best.",hard,ROOT
10921100525,"are you ok, baby elephant?",ok,ROOT
10921100537,"are you ok, baby elephant?",ok,ROOT
10921100558,"are you ok, baby elephant?",ok,ROOT
10921100817,closer to your knee.,closer,ROOT
10921100896,"oh, baby, are you ok?",ok,ROOT
10921100910,"baby lion, I'm so happy you're safe.",happy,ROOT
10921100924,"well, next time be careful, baby panda.",careful,ROOT
10921101094,it's stuck in the mud.,stuck,ROOT
10921101132,"are you ok, baby panda?",ok,ROOT
10921101137,"you're ok, panda.",ok,ROOT
10921101207,you won't be able to be at the zoo anymore!,able,ROOT
10921101543,"this is -- really nice, alligator.",nice,ROOT
10921101632,"that's amazing, alligator.",amazing,ROOT
10921102754,some days my favorite might be red.,red,ROOT
10921102759,some days it's blue.,blue,ROOT
10921102788,it's easier to grip them when it has paper on it.,easier,ROOT
10921200369,that one's taller than that one.,taller,ROOT
10921201115,a lot of people are afraid of snakes.,afraid,ROOT
10921201280,"your snake's very cool, Patrick@n.",cool,ROOT
10921201500,it sure will.,sure,ROOT
10921201934,that's like -- jazz or something.,like,ROOT
10921202045,it sure is rock+and+roll.,sure,ROOT
10921202281,are you guys tired today?,tired,ROOT
10921202459,and you guys -- can get -- you guys are faster.,faster,ROOT
11000101027,your pant's all dirty.,dirty,ROOT
11000101491,"not in your mouth, handsome.",handsome,ROOT
11000200047,these color better than the big ones.,better,ROOT
11000300084,your shoes are dirty but that's ok because we're going to the park.,dirty,ROOT
11000300127,my shoes are dirty too.,dirty,ROOT
11000300277,careful with the stick Max.,careful,ROOT
11000300695,water fountain's right there.,right,ROOT
11000301118,your shoe's untied.,untied,ROOT
11000301205,it's kind of early for ice+cream.,kind,ROOT
11000301218,this -- this ground's dirty.,dirty,ROOT
11000301244,nice to the plant Max.,nice,ROOT
11000301318,"nice, and you gave him a treat.",nice,ROOT
11000301492,but it's too hot with the door closed.,hot,ROOT
11000301634,you're gong to break it this way.,gong,ROOT
11000500405,is my ice+cream ready?,ready,ROOT
11000501196,"ok, back up a little bit so we got more room.",ok,ROOT
11000501227,you sure it's not under the chair Max?,sure,ROOT
11000501640,we won't be able to see his letters.,able,ROOT
11000600205,"you're right, I think it was a fish.",right,ROOT
11000600231,that one's easy because it only has four pieces.,easy,ROOT
11000600459,it's hard because there are no other pieces in there.,hard,ROOT
11000600973,ok then let's get your lotion on.,ok,ROOT
11000601467,"what's wrong, big guy?",wrong,ROOT
11000601476,"what's wrong, big guy?",wrong,ROOT
11000700057,ok ### let's put your clothes on Max.,ok,ROOT
11000700105,ok I'm going to pick out the clothes then.,ok,ROOT
11000700132,ok I'm picking out a shirt.,ok,ROOT
11000700139,ok I'm picking out a shirt then.,ok,ROOT
11000700466,because they're smaller than the other guys.,smaller,ROOT
11000700652,ok I'm going to make them jump over the bridge.,ok,ROOT
11000700873,now next person who sits there will be surprised.,surprised,ROOT
11000700955,max I'm going to make some tuna fish,max,ROOT
11000701006,ok you want to pick the bread out?,ok,ROOT
11000701150,Max not so much in your mouth at one time.,much,ROOT
11000701163,"not so much in your mouth at one time, remember?",much,ROOT
11000701166,you're pretty happy for someone with an ear infection.,happy,ROOT
11000701795,"are you ok, big guy?",ok,ROOT
11000800288,### are kind of baby toys.,kind,ROOT
11000800741,"you ready, big guy?",ready,ROOT
11000801168,"what's wrong, big guy?",wrong,ROOT
11000801893,ok you be a spider.,ok,ROOT
11000802048,mommy worm is tired today.,tired,ROOT
11000802049,baby worm is tired too?,tired,ROOT
11000802087,we won't be able to get into the dirt.,able,ROOT
11000900131,alright we're not doing this Max because you're not listening.,alright,ROOT
11000900200,and then they'll be ready to put in the oven.,ready,ROOT
11000900250,ok then I'll let you lick the spoon.,ok,ROOT
11000900342,you were busy in your room.,busy,ROOT
11000900589,ok I'm going to need to ###.,ok,ROOT
11000900660,well that's like if you want to connect like two ends.,like,ROOT
11000900715,your Daddy's better at this than I am.,better,ROOT
11000900976,ok then you're not going to have the movie tonight.,ok,ROOT
11000901041,-- until you can be nice and a good listener.,nice,ROOT
11001000136,ok and I'm going to move these out of the way.,ok,ROOT
11001000369,dad's better at this than I am.,better,ROOT
11001000681,are you tired today?,tired,ROOT
11001000864,ok you're not going to have treats tonight after dinner.,ok,ROOT
11001001041,"oh good, we got that last one.",good,ROOT
11001001223,it's hard for little kids.,hard,ROOT
11001001224,it's hard for babies right?,hard,ROOT
11001001530,are you ready to take a nap Colin?,ready,ROOT
11001001586,ok you're not having any treats tonight then.,ok,ROOT
11001001802,that's better than the green apple.,better,ROOT
11001100512,Max@n we're not suppose to hit people with that remember?,max@n,ROOT
11001101060,sure you don't want to do the Shrek one?,sure,ROOT
11001101207,it's easier if we have a hard surface.,easier,ROOT
11001101558,I'm busy on this puzzle.,busy,ROOT
11001101834,the inside's harder than the outside.,harder,ROOT
11001102099,ok get the box Max@n.,ok,ROOT
11001200638,it's so nice out here today.,nice,ROOT
11001200682,it's ok just get the shoe first.,ok,ROOT
11001201014,ok I'll get your juice.,ok,ROOT
11020100161,"good for my tummy, tummy, tummy",good,ROOT
11020100270,your hands are all dirty,dirty,ROOT
11020100384,ok you have to take the car out of your hand,ok,ROOT
11020100645,"just like your open and closing your books, huh?",open,ROOT
11020100998,careful with his tail,careful,ROOT
11020101072,the cat was right here and now you're going to go after him?,right,ROOT
11020101160,"you always like the back the best, huh?",best,ROOT
11020101418,"""poor Carrot is stuck on an island""",stuck,ROOT
11020200280,it's kind of hard to tell it's an apple.,hard,ROOT
11020200497,is your head too big?,big,ROOT
11020301149,"### not mad at you ###, ok?",mad,ROOT
11020301496,"be careful near your sister, sweetie.",careful,ROOT
11020301518,be careful near your sister.,careful,ROOT
11020400245,"""a bowling ball's black and a licorice snack but bob is very --""",black,ROOT
11020400261,"""but most of the veggies we see turned out in a nice shade of --""",most,ROOT
11020400358,what's on -- what's on his coat?,on,ROOT
11020400497,"""q@l is Queenie for who tells us the truth.""",queenie,ROOT
11020401102,you've been very good today.,good,ROOT
11020401272,the truck's bigger -- your foot's bigger than the truck.,bigger,ROOT
11020500153,it -- it's gray like the choo+choo train but it's part of a bus.,gray,ROOT
11020500163,"you're right, but what's missing on the school bus?",right,ROOT
11020500489,they weren't sick in the hospital.,sick,ROOT
11020501076,you girls are up early.,early,ROOT
11020501486,"so the more milk you drink, the stronger you get.",stronger,ROOT
11020600014,are you ready for ### poop?,ready,ROOT
11020600216,"it'd be fun if you were to make Sprite, though.",fun,ROOT
11020600331,that must be stuck on there a while.,stuck,ROOT
11020600351,your hands are yuck?,yuck,ROOT
11020600559,"I'm sorry I had to discipline -- I had to discipline you but there's a lot of stuff that you were doing that you know you're not supposed to do and you're usually fine with it, ok?",sorry,ROOT
11020600610,are they next to mommy's?,next,ROOT
11020600638,"uhoh, is it stuck in your hand?",stuck,ROOT
11020600850,"a robin, you're right.",right,ROOT
11020600890,his nest was right up here.,right,ROOT
11020601172,that's nice of you to cut somebody else's grass.,nice,ROOT
11020601532,your shoes are -- untied again.,untied,ROOT
11020601544,"no, the front door's open so we need to go in the front door.",open,ROOT
11020601562,that was very nice of you to share your rock.,nice,ROOT
11020601569,that was nice of you to share.,nice,ROOT
11020601597,"it's hot today, John.",hot,ROOT
11020700289,"ooh, your coat is stuck.",stuck,ROOT
11020700459,you guys are so fun.,fun,ROOT
11020700858,"wow, you're pretty strong carrying your tractor!",strong,ROOT
11020701393,that's nice of you to share.,nice,ROOT
11020701651,because your eyes are closed.,closed,ROOT
11020701808,you're almost as tall as the window.,tall,ROOT
11020701940,"""a lot of things are pretty -- """,pretty,ROOT
11020702020,are you sure you don't need to go potty?,sure,ROOT
11020702123,you're being very patient waiting to play with those toys.,patient,ROOT
11020800233,because it's on -- on her hand in ink.,on,ROOT
11020800334,John are you sure you don't want to bring the cars up?,sure,ROOT
11020800336,you're sure you don't want to bring the cars up?,sure,ROOT
11020800416,"sure, I can be a tunnel.",sure,ROOT
11020800563,this is mommy and John's cup for up here.,mommy,ROOT
11020800679,but our house is strong?,strong,ROOT
11020801040,"oh good, he won't take our condors away.",good,ROOT
11020801531,because her tummy was upset yesterday.,upset,ROOT
11020802235,that's very nice that you want -- don't your sisters to miss the video.,nice,ROOT
11020900375,is your foot too big for this?,big,ROOT
11020900404,mommy's a lot bigger than this baby.,bigger,ROOT
11020900736,ok you do the straps please.,ok,ROOT
11020900825,it's hard to share because she has to have some time to play with it herself.,hard,ROOT
11021000060,that was very -- it was very thoughtful of Emily to -- to bring stuff to you.,thoughtful,ROOT
11021000086,"how_about you lay on the couch until you feel better, ok?",ok,ROOT
11021000480,your hair is easy.,easy,ROOT
11021000560,"you did really good with that one, Kiley.",good,ROOT
11021000722,his fingers are right there.,right,ROOT
11021000808,"what's wrong, bud?",wrong,ROOT
11021000874,"these are wet, so what we'll do is we'll get the rake and we'll rake -- get some of these leaves and then you can -- you can jump on this pumpkin, too.",wet,ROOT
11021000876,"ok, but let's go get the rake.",ok,ROOT
11021000906,"I'm sorry, bud.",sorry,ROOT
11021001302,I'm so glad that you ### our party.,glad,ROOT
11021001629,I'll be right in front.,right,ROOT
11021100222,ok but we're not on the presidents yet.,ok,ROOT
11021100234,ok what sound does the b@l have?,ok,ROOT
11021100251,that stool's right here sweetie but we're going to up there in just a second.,sweetie,ROOT
11021100300,ok who was the first president?,ok,ROOT
11021100438,ok let's so -- let's say them again.,ok,ROOT
11021100578,alright we'll do these today.,alright,ROOT
11021100700,your circle's all yellow.,yellow,ROOT
11021100749,it is very hot at the desert.,hot,ROOT
11021100871,and then um -- I will be right back.,right,ROOT
11021100994,what is blue that is in your mouth?,blue,ROOT
11021100998,your whole mouth is blue.,blue,ROOT
11021101046,even though it's warm out we still need coats.,warm,ROOT
11021101071,that's ok because they're in the vase.,ok,ROOT
11021101189,ok it says birdie clouds.,ok,ROOT
11021101228,well you guys did pretty good.,good,ROOT
11021101251,ok so everybody gets a princess sticker.,ok,ROOT
11021101353,it's a little cold for that today.,cold,ROOT
11021101671,it's much colder in the shade?,colder,ROOT
11021101879,but he's a+lot older now so he's -- a+lot taller.,older,ROOT
11021101882,so last summer John@n was younger and he was a+lot smaller.,younger,ROOT
11021101885,his legs are so long.,long,ROOT
11021101894,that's good doing your hand like that.,good,ROOT
11021101935,it's ok the dog's right there.,ok,ROOT
11021101957,because your legs are a+lot stronger and you're use to it more.,stronger,ROOT
11021101973,so as you get older you learn how to do more things.,older,ROOT
11021200517,yes you are cute in the shoes.,cute,ROOT
11021200584,ok I'm going to leave it up to you guys to let me know when you want to um -- go outside ok?,ok,ROOT
11021200589,ok just a second let me get these puzzle pieces that fell back here.,ok,ROOT
11021200860,### the other -- like the yellow one and the blue one that goes with that one.,other,ROOT
11021200876,ok then you need to wear other shoes outside.,ok,ROOT
11021200878,ok why don't you get your shoes on and ### sandals on and then ###,ok,ROOT
11021200923,oh I'm sorry that hurts.,sorry,ROOT
11021201042,it's ok he's on a leash.,ok,ROOT
11021201119,ok we're going to play red light --,ok,ROOT
11021201120,ok we're going to have to find another one.,ok,ROOT
11021201155,ok you're on the red team.,ok,ROOT
11021201381,ok we're going to have um --,ok,ROOT
11021201383,ok you have to listen to what I say and then -- and then in the end there's a surprise waiting.,ok,ROOT
11021201418,ok did you want to try my game?,ok,ROOT
11021201473,ok you come pick up people and then we'll hop in your train.,ok,ROOT
11021201476,passenger train ready.,ready,ROOT
11021201477,passenger train ready.,ready,ROOT
11021201536,oh that's nice of you train.,nice,ROOT
11021201654,why are you scared of stray dogs?,scared,ROOT
11030100479,"are you ok, sweet+heart?",ok,ROOT
11030100558,"it's hard to keep track of two, isn't it?",hard,ROOT
11030200310,it's easier if you do it one at a time.,easier,ROOT
11030200363,"oh, and your slippers are off.",off,ROOT
11030201191,that's waddle like a penguin.,waddle,ROOT
11030201253,be careful you don't hit your fingers.,careful,ROOT
11030300066,"well, that's kind of a aqua.",kind,ROOT
11030300345,is your cat hungry?,hungry,ROOT
11030300659,that's mommy -- and daddy.,mommy,ROOT
11030301766,the window must be open in the guestroom.,open,ROOT
11030400745,"although with this box, I think it's gong to fall out the bottom.",gong,ROOT
11030401036,your rubber ducky?,ducky,ROOT
11030401239,"oh, it is on ###.",on,ROOT
11030401746,next to daddy in daddy's office?,next,ROOT
11030402204,ok and ##.,ok,ROOT
11030500123,"it's kind of short because it goes -- with another bottle, not this one.",short,ROOT
11030500434,it's not good to spend so much time in the sun.,good,ROOT
11030500464,"sweetie, it's too bright out here and you were outside all day yesterday.",bright,ROOT
11030500619,hard to put her hand down.,hard,ROOT
11030501657,it's over thirty years old.,old,ROOT
11030600201,"""the cat was the first to spot it and she ran up the tree.""",first,ROOT
11030600203,she was only worried about her friend the bird.,worried,ROOT
11030600205,so she was busy telling the bird to fly up the tree.,busy,ROOT
11030600580,you better not ###,better,ROOT
11030700330,I'm not sure if I can use your scissors though.,sure,ROOT
11030700417,I'm glad you didn't cut your fingers.,glad,ROOT
11030700420,as big as my thumbnail?,big,ROOT
11030700503,your spider's ready.,ready,ROOT
11030700529,"sure you don't want to help me empty the dish+washer, Luck?",sure,ROOT
11030700646,"if you paint+ in this area, you'll be fine.",fine,ROOT
11030700709,be careful not to get it on your skirt.,careful,ROOT
11030701051,but it's hard to do with a tiny one.,hard,ROOT
11030800086,my name's not Lucky.,lucky,ROOT
11030800131,ok I need a plate though.,ok,ROOT
11030800331,careful there's a ball on top --,careful,ROOT
11030800391,I'm glad I'm not a billy goat.,glad,ROOT
11030800772,the drawer's full of it.,full,ROOT
11030801183,your fingers ok?,ok,ROOT
11030801213,so your shadow is really tiny.,tiny,ROOT
11030801255,my eyes are watery.,watery,ROOT
11030900126,that's always good at a picnic.,good,ROOT
11030900433,your hopper is outside.,outside,ROOT
11030900485,"it's not warm enough for sandals, Ok?",enough,ROOT
11030900572,all right we're going to save these sunflower seeds.,right,ROOT
11030900614,because those are the most likely to grown and to produce some plants.,likely,ROOT
11030901175,a cardinal has more red on it.,red,ROOT
11030901387,ok close your eyes.,ok,ROOT
11030901503,it's kind of weird with just one chord.,weird,ROOT
11030901592,"all right, are we ###.",right,ROOT
11031000620,the rolling pin is up --,up,ROOT
11031000678,"it's a little big for you still -- Whoops, where'd your face go?",big,ROOT
11031000988,and they the picture goes on the outside so the people coming to visit know what they're looking at.,outside,ROOT
11031001155,because it's smaller than the circle so you just rest it on top of it.,smaller,ROOT
11031001308,ok did you want to put that ring inside the tracks or -- outside?,ok,ROOT
11031100042,"oh, it's kind of hard to separate the contact+paper.",hard,ROOT
11031100245,or ### different -- different color petals?,different,ROOT
11031201499,it's easier with playing cards.,easier,ROOT
11050100122,you guys are silly.,silly,ROOT
11050100408,your shoes are upstairs.,upstairs,ROOT
11050100924,ready for your cup?,ready,ROOT
11050200096,ready for your eggs?,ready,ROOT
11050201293,you are wild today.,wild,ROOT
11050300149,ok I'm waiting for the water to boil.,ok,ROOT
11050300323,yeah my cup is outside.,outside,ROOT
11050300726,alright why don't you take turns?,alright,ROOT
11050300894,be careful with your babies.,careful,ROOT
11050301536,you better not be putting dirt in your mouth.,better,ROOT
11050400272,"Woah, your mouth is clean.",clean,ROOT
11050400440,you had messy ###.,messy,ROOT
11050401036,is the baby moon tired?,tired,ROOT
11050401119,she's stuck -- in the hamper!,stuck,ROOT
11050401238,then she better clean up her mess.,better,ROOT
11050401476,"well, it's not hot anymore, but it's coffee.",hot,ROOT
11050401694,"ah, is your cracker good?",good,ROOT
11050401728,"you can ### a little bit more, ok?",ok,ROOT
11050500064,in case somebody's tired.,tired,ROOT
11050500191,is your baby sad?,sad,ROOT
11050500195,why is your baby sad?,sad,ROOT
11050500401,"you're obsessed with monsters, aren't you?",obsessed,ROOT
11050500884,right in your hand.,right,ROOT
11050501331,it's right by your hand!,right,ROOT
11050501704,"""it's fun to find matching pictures -- """,fun,ROOT
11050501711,"it's the same -- we play it the same way as the Cat_In_The_Hat, right?",same,ROOT
11050600221,your toast is ready.,ready,ROOT
11050600228,your piece is right over there.,right,ROOT
11050600660,they sure make a lot of things on here.,sure,ROOT
11050601210,your side's a lot more messy than hers.,messy,ROOT
11050700538,are you hot from jumping?,hot,ROOT
11050800284,your shirt's long.,long,ROOT
11050800356,"you guys were hungry, huh?",hungry,ROOT
11050800487,careful with my bracelet.,careful,ROOT
11050800620,your shoes are right down here.,right,ROOT
11050800639,you're good at this game.,good,ROOT
11050801370,baby was a real little and she was looking for her mommy.,little,ROOT
11050801379,is it like an elephant or like a monkey or like a horse or what?,elephant,ROOT
11050801385,that's how big -- the big gorillas are huge.,big,ROOT
11050801397,right where the zoo+keepers come and feed them and laid the little boy down real carefully and she was doing this to his back.,real,ROOT
11050900369,alright I'm making lunch.,alright,ROOT
11050900469,it's kind of dirty on top.,dirty,ROOT
11050900474,the can opener's too sharp.,sharp,ROOT
11050900604,and then we're put it in the fridge for a few minutes until our noodles are ready.,ready,ROOT
11050900889,were you guys hungry?,hungry,ROOT
11050901194,that big -- the -- whale is the fish's mommy?,big,ROOT
11050901214,our slide is all clean now.,clean,ROOT
11051000211,your gym shoes are right here.,right,ROOT
11051000254,your gym shoes are right here.,right,ROOT
11051000528,"ok, because Daddy's pulling his car in.",ok,ROOT
11051000656,you guys almost ready to go inside?,ready,ROOT
11051001104,it'll be hard to cut those little feet out.,hard,ROOT
11051001326,something that's more in Stanley's style.,more,ROOT
11051001487,you guys are ready for Stanley.,ready,ROOT
11051100714,"Keeley@n, this was your card right?",right,ROOT
11051101119,"on his foot, ok.",ok,ROOT
11051101131,well on one side they're big and then when you flip it to the opposite side it's the small case.,big,ROOT
11060100011,are you ready for lunch?,ready,ROOT
11060100015,you ready for lunch?,ready,ROOT
11060100074,"ok sweet+pea, we're almost ready.",ready,ROOT
11060100087,you're not ready for lunch?,ready,ROOT
11060100574,it's really hard to put your coat on with your fire+hat on.,hard,ROOT
11060100679,"oh, you're ready for the big rake, huh Ethan?",ready,ROOT
11060100928,are you hungry or thirsty sweetie?,hungry,ROOT
11060101274,"that's right, it's an owl.",right,ROOT
11060101276,"that's right, there's a fish puppet.",right,ROOT
11060200197,your legs are cold.,cold,ROOT
11060200442,"""the sailboats on the water are yellow, white, and blue.""",yellow,ROOT
11060300230,"""the bird is yellow like your shirt.""",yellow,ROOT
11060300339,alright I'm going to feed the fish.,alright,ROOT
11060300561,clean your hands before you go out?,clean,ROOT
11060300794,"""Thelittlebrownhen was proud of her egg.""",proud,ROOT
11060301369,how cold is your bottom?,cold,ROOT
11060301371,how cold is your bottom?,cold,ROOT
11060301510,you were right by the grill too.,right,ROOT
11060301604,you're too busy having fun huh?,busy,ROOT
11060301691,except your pants are all wet.,wet,ROOT
11060301731,your pants are wet so we're just going to put your top on again.,wet,ROOT
11060301746,are you sure you don't want to drink water?,sure,ROOT
11060301793,my shoes are dirty.,dirty,ROOT
11060301853,ok we'll get you some olives.,ok,ROOT
11060500110,are your hands all clean?,clean,ROOT
11060500176,ok I have to find the recipe sweetie.,ok,ROOT
11060500213,they weren't very careful making those cookies.,careful,ROOT
11060500510,it's a bit healthier.,healthier,ROOT
11060500571,you ready to put it in the pan?,ready,ROOT
11060500585,I'm afraid I can taste the flour mixed.,afraid,ROOT
11060501784,are you ready for cake?,ready,ROOT
11060501787,yeah you are ready for cake.,ready,ROOT
11060501834,## cold,cold,ROOT
11060501904,I'm not sure it's going to stick honey.,sure,ROOT
11060600977,it's good that you have that hat on.,good,ROOT
11060601086,"all right, so you want to put your shoes back on?",right,ROOT
11060700187,it might be a little bit hard to peel.,hard,ROOT
11060700368,ready to brush your teeth?,ready,ROOT
11060700883,"really sweetie, I really want you you use the bath+room before we go down+stairs.",sweetie,ROOT
11060700931,that's light green.,green,ROOT
11060701288,that would have been fun if they had twelve marshmallows.,fun,ROOT
11060800071,"ah, it's stuck to the rug.",stuck,ROOT
11060800090,it's stuck to the carpet.,stuck,ROOT
11060800095,it's stuck to the carpet because of the Velcro.,stuck,ROOT
11060800215,sugar I'm going to put some of your stuff away ok?,sugar,ROOT
11060800891,is the sun too bright for you?,bright,ROOT
11060800921,no no no no that's to easy that way.,easy,ROOT
11060801091,I'm sorry I thought it was a car.,sorry,ROOT
11060801271,I wasn't nice to my elders.,nice,ROOT
11060900289,ok we got to -- you had to push the cartridge in more.,ok,ROOT
11060900307,ok but we probably shouldn't stay and play because we still sort of have sniffles and stuff Ok?,ok,ROOT
11060900350,Jean's not ready for us to drop the caterpillars over or the ###.,ready,ROOT
11060900360,honey Jean's not ready now for us to -- to stop by.,ready,ROOT
11060900427,all right,right,ROOT
11060900440,your toothbrush is right here waiting for you.,right,ROOT
11060900513,oh your flipflops are upstairs.,upstairs,ROOT
11060900764,it's not very warm today.,warm,ROOT
11060900875,ok we watered the -- put down water the plants.,ok,ROOT
11060901140,I'm too tired to play volleyball.,tired,ROOT
11061000210,and his hat is great too.,great,ROOT
11061000304,this pen's a little too big for this.,little,ROOT
11061000406,no no I'm allergic to dogs.,allergic,ROOT
11061000736,ok you've got enough points to be a starfish.,ok,ROOT
11061001144,I'm and his last name is hungry.,hungry,ROOT
11061100073,ok so I'm going to put your name on every one of these.,ok,ROOT
11061100111,ok so what book is that?,ok,ROOT
11061100396,ok you know I'm going to cut strips and then you can cut them off.,ok,ROOT
11061100762,ok so that's the boy baby.,ok,ROOT
11061101223,you -- you just want to put on a show for Kevin@n I'm sure.,sure,ROOT
11061101563,here's Shrek ### says stop.,shrek,ROOT
11061101569,the fairy god+mother was really angry so she tried --,angry,ROOT
11061101586,I'm sorry for all I've done said the king.,sorry,ROOT
11061101615,ok get yourself a plate.,ok,ROOT
11061200189,buses going home today might be a little late because of some bridge work being done.,late,ROOT
11061200287,baby teeth are very important for several reasons.,important,ROOT
11061200522,but to stay strong and healthy it's important to brush after meals.,important,ROOT
11061200533,I'm allergic to tooth+paste.,allergic,ROOT
11061200551,not very sticky -- cereal's sort+of sticky.,sticky,ROOT
11061200634,and it's perfectly normal for a tooth to be frightened the first time it gets a cavity.,normal,ROOT
11061200648,I'm afraid of holes.,afraid,ROOT
11061200712,class I need to speak wisdom -- to the wisdom teeth for a minute in the hall+way but when I get back be ready to give your reports on teeth throughout history.,ready,ROOT
11061200852,marshmallow is as soft as pulp in your tooth.,soft,ROOT
11061200939,ok so here they are after school.,ok,ROOT
11061200953,and these teeth are apart and it says it just me or are we drifting apart.,apart,ROOT
11061200987,why is your knee so dry?,dry,ROOT
11061200993,I'm sick of reading.,sick,ROOT
11061201005,new -- your new spot.,new,ROOT
11061201046,mowing your lawn is louder than brushing.,louder,ROOT
11061201068,well I was little worried because he -- because Orangey@n ate his legs.,worried,ROOT
11061201254,ok I'll pour out the water.,ok,ROOT
11061201292,your shoes are all wet?,wet,ROOT
11061201350,alright and then I'm going to go down and do the laundry ok?,alright,ROOT
11061201821,oh good it's still on sale.,good,ROOT
11070300193,you being shy today?,shy,ROOT
11070300244,you're extra shy today.,shy,ROOT
11070300425,he's like -- it goes this slow.,like,ROOT
11070300570,you're being so shy today.,shy,ROOT
11070300580,"oh, that's the tiger is orange.",orange,ROOT
11070400803,you're just stinky today.,stinky,ROOT
11070500169,"tail's brown, but yeah i@l is next.",brown,ROOT
