noun,adj,turker_judgment,wiki_similarity,ldp_similarity
slipper,fuzzy,4.0,0.27559134364128113,0.7511763572692871
bone,fuzzy,1.5,0.3116881549358368,0.6022564172744751
top,fuzzy,3.0,0.32037433981895447,0.04277613013982773
train,fuzzy,1.25,0.21640318632125854,0.10029659420251846
creature,fuzzy,5.0,0.32811620831489563,0.7577798962593079
blanket,fuzzy,4.75,0.4600526690483093,0.21365465223789215
hair,fuzzy,2.75,0.35273465514183044,0.19182761013507843
flower,fuzzy,3.8,0.3387342393398285,0.5112795829772949
stick,fuzzy,3.3333333333333335,0.3786699175834656,0.05452932044863701
ear,fuzzy,2.5,0.2678770422935486,0.23709243535995483
potato,sweet,2.75,0.5211181640625,0.3522263765335083
rose,sweet,3.0,0.394452840089798,0.1913558393716812
garden,sweet,3.25,0.39848724007606506,-0.03976808488368988
onion,sweet,4.5,0.42663806676864624,0.3994644284248352
peach,sweet,5.0,0.5312381982803345,0.41570398211479187
pie,sweet,4.333333333333333,0.39366957545280457,0.47636616230010986
girl,sweet,3.25,0.5084227323532104,0.11928418278694153
strawberry,sweet,5.333333333333333,0.5102533102035522,0.2776525616645813
baby,sweet,3.75,0.4634738862514496,0.04482869431376457
butter,sweet,3.5,0.44117170572280884,0.22406989336013794
sauce,sweet,4.0,0.4344351887702942,0.34600985050201416
cocoa,sweet,2.6666666666666665,0.43740442395210266,0.3292914628982544
marshmallow,sweet,6.25,0.4618091881275177,0.34448063373565674
letter,cursive,3.75,0.46804919838905334,0.14019006490707397
bush,rose,3.5,0.28063738346099854,0.7652660608291626
stick,giant,3.0,0.35921570658683777,0.08320078998804092
lid,giant,3.0,0.3050140142440796,0.2103872150182724
leg,giant,2.5,0.3605646789073944,0.04190674051642418
creature,giant,3.25,0.4245298504829407,0.5503265261650085
bean,giant,2.25,0.3984620273113251,0.5831350088119507
leopard,giant,2.25,0.38464295864105225,0.5413773059844971
seal,giant,2.5,0.3454519510269165,0.5020287036895752
potato,giant,2.5,0.37619152665138245,0.5312188863754272
octopus,giant,3.3333333333333335,0.4712850749492645,0.5030924081802368
mother,giant,3.5,0.3852258622646332,0.09725841134786606
pirate,giant,2.0,0.3514510691165924,0.5321526527404785
puzzle,giant,2.5,0.3666091859340668,0.09976637363433838
juice,giant,1.25,0.32523664832115173,0.11781695485115051
mess,giant,4.0,0.35410094261169434,0.2071477621793747
frog,giant,2.5,0.4154132306575775,0.3853408694267273
belt,giant,2.5,0.341604620218277,0.0861845389008522
pillow,giant,3.75,0.3630794882774353,0.1932435929775238
head,giant,2.25,0.4512523114681244,0.06094783544540405
bucket,giant,2.5,0.3642416000366211,0.22906151413917542
water,giant,3.3333333333333335,0.37228307127952576,0.06802306324243546
boy,giant,2.0,0.43404439091682434,0.34057068824768066
robot,giant,2.3333333333333335,0.45257219672203064,0.4449422061443329
shoe,giant,2.25,0.3533570170402527,0.05503023788332939
eye,giant,1.75,0.34619054198265076,0.30137625336647034
lip,giant,3.25,0.31698524951934814,0.22769077122211456
worm,giant,3.0,0.36938661336898804,0.5907517075538635
baby,giant,2.3333333333333335,0.4274806082248688,0.16866907477378845
dog,giant,2.5,0.3716040849685669,0.37078604102134705
book,giant,2.25,0.3246658742427826,0.062182966619729996
fish,giant,2.75,0.4115108549594879,0.39293596148490906
truck,giant,5.0,0.40368780493736267,0.21648339927196503
circle,giant,4.25,0.2828606367111206,0.2476215809583664
caterpillar,giant,2.75,0.4012344479560852,0.5480906367301941
town,giant,2.5,0.3747861385345459,0.38436293601989746
cat,giant,2.5,0.35860997438430786,0.3230321407318115
foot,giant,2.0,0.4564747214317322,0.07457476854324341
body,giant,2.5,0.3102808892726898,0.21167045831680298
puppet,giant,1.75,0.40291500091552734,0.18806850910186768
piece,giant,3.75,0.3444560468196869,0.2790070176124573
food,giant,2.6666666666666665,0.36131158471107483,0.004605981055647135
clay,giant,2.5,0.32349610328674316,0.41583412885665894
movie,giant,2.6666666666666665,0.3461616337299347,0.10605944693088531
gorilla,giant,2.5,0.4629737436771393,0.6473707556724548
lady,giant,1.75,0.3794814348220825,0.5647788643836975
building,giant,3.0,0.3712632358074188,0.31695765256881714
bug,slippery,2.0,0.27215197682380676,0.130289226770401
ground,slippery,3.0,0.3706286549568176,0.28513360023498535
balloon,slippery,2.75,0.23407717049121857,0.10394863784313202
slipper,slippery,2.5,0.3354489207267761,0.43014639616012573
ice,slippery,5.75,0.3855852782726288,0.17007063329219818
water,slippery,2.5,0.35740432143211365,-0.04659968614578247
slide,slippery,5.0,0.4216345548629761,0.02625778317451477
shower,slippery,3.6,0.28435322642326355,0.19087937474250793
curtain,slippery,1.5,0.2666020691394806,0.4912549555301666
floor,slippery,3.0,0.3784966468811035,0.1952541321516037
table,slippery,3.75,0.2551785111427307,0.01376106683164835
honey,slippery,2.0,0.33219730854034424,0.0459870882332325
foot,slippery,2.5,0.3889296352863312,-0.007422748487442732
leg,slippery,2.5,0.27539390325546265,-0.009179927408695221
hand,slippery,2.6666666666666665,0.35412320494651794,-0.12964218854904175
sock,slippery,1.75,0.25398752093315125,-0.013136731460690498
soap,slippery,5.25,0.29925820231437683,0.055084869265556335
hair,blond,3.5,0.6413694620132446,0.2176797091960907
horse,blond,2.25,0.3156867027282715,0.19027194380760193
girl,blond,3.25,0.5602505803108215,0.32323506474494934
guy,blond,3.5,0.5018853545188904,0.18544726073741913
ring,silver,4.0,0.4474436044692993,0.47025349736213684
box,silver,2.25,0.40207329392433167,0.1939755082130432
grey,silver,3.0,0.5212740898132324,0.7448158264160156
hat,silver,2.5,0.4210193455219269,0.32909101247787476
police,silver,2.25,0.30287858843803406,0.566028892993927
dinosaur,silver,1.75,0.28394263982772827,0.6747824549674988
foot,silver,2.0,0.3941604495048523,0.14083242416381836
line,silver,2.0,0.37116584181785583,0.23897390067577362
rocket,silver,3.75,0.33149904012680054,0.7206121683120728
ship,silver,3.25,0.3955041468143463,0.6060941219329834
nose,silver,1.6666666666666667,0.3832141160964966,0.07918454706668854
cone,silver,1.75,0.3357137143611908,0.7938942313194275
car,silver,3.5,0.41781604290008545,0.3081130385398865
penny,silver,1.8,0.4411074221134186,0.6351896524429321
dollar,silver,2.25,0.48136165738105774,0.6838487982749939
bell,silver,4.5,0.4267583191394806,0.48036178946495056
shell,silver,3.5,0.3698135018348694,0.5459237694740295
bean,silver,1.75,0.383945494890213,0.6564965844154358
card,silver,2.75,0.38076525926589966,0.1557958722114563
star,gold,4.75,0.4451628029346466,0.49421077966690063
top,gold,3.0,0.36416810750961304,0.3322244882583618
reindeer,gold,1.25,0.3117051422595978,0.4735124111175537
balloon,gold,3.0,0.33786267042160034,0.4349638521671295
shoe,gold,2.75,0.3777846097946167,0.21016402542591095
mountain,gold,1.5,0.4565916359424591,0.2772657871246338
hill,gold,2.6,0.35518762469291687,0.047753188759088516
coin,gold,4.0,0.5039345026016235,0.36711347103118896
dragon,gold,2.75,0.44301170110702515,0.3329676389694214
bag,gold,3.0,0.4443737864494324,0.20777226984500885
window,gold,2.0,0.2766631543636322,0.03287332504987717
dinosaur,gold,1.25,0.3061184287071228,0.48842671513557434
map,gold,2.0,0.33992043137550354,0.3905797004699707
cap,gold,2.25,0.3846645951271057,0.32951295375823975
helmet,gold,2.5,0.37885674834251404,0.2922736406326294
guy,gold,1.0,0.2958396077156067,-0.019042737782001495
sky,gold,2.0,0.43158847093582153,0.4046396017074585
gift,gold,2.25,0.3915477693080902,0.46317538619041443
tooth,gold,2.75,0.4277518093585968,0.3903685510158539
glass,gold,2.0,0.3977257311344147,0.4370719790458679
bean,gold,2.75,0.390924870967865,0.6117209196090698
card,gold,3.0,0.3883782625198364,0.28565549850463867
purple,pinky,3.25,0.4808703660964966,0.26436129212379456
toe,pinky,2.6666666666666665,0.505835771560669,0.550492525100708
cloud,grey,4.5,0.4768463969230652,0.5984319448471069
color,grey,3.0,0.5326997637748718,0.30984583497047424
snow,grey,2.0,0.4309613108634949,0.36419492959976196
garbage,grey,4.0,0.3240768015384674,0.029932759702205658
hair,grey,3.0,0.49714377522468567,-0.05030857399106026
cap,grey,4.0,0.4161021411418915,0.37439465522766113
button,grey,3.2,0.36582058668136597,0.28637266159057617
mouse,grey,4.0,0.3751206398010254,0.36470481753349304
piece,grey,2.75,0.3005235493183136,0.17811545729637146
bridge,grey,3.5,0.301358163356781,0.1360505223274231
dog,grey,3.0,0.39611873030662537,0.11542239040136337
clay,grey,4.333333333333333,0.404118150472641,0.36384135484695435
sky,grey,3.5,0.5105363726615906,0.36089155077934265
shirt,grey,3.75,0.3895573318004608,-0.045836880803108215
mud,muddy,5.5,0.6629514098167419,0.4919973909854889
bottom,muddy,4.0,0.4188310205936432,0.07338141649961472
foot,muddy,2.0,0.4082117974758148,0.06982409209012985
guy,muddy,2.5,0.24524272978305817,0.19842363893985748
water,colored,2.75,0.38945311307907104,-0.02136683277785778
dot,colored,3.0,0.41865792870521545,0.678916335105896
pencil,colored,4.5,0.47433051466941833,0.03126547858119011
paper,colored,4.5,0.4041835069656372,0.14588890969753265
ball,colored,5.25,0.3413686156272888,-0.10952316224575043
block,colored,3.5,0.30426087975502014,0.3215017020702362
box,colored,3.75,0.388976514339447,0.10209411382675171
balloon,colored,5.5,0.3730025887489319,0.14124570786952972
stroller,colored,5.25,0.21215826272964478,-0.11871868371963501
boat,colored,4.5,0.35054174065589905,0.053746648132801056
glue,colored,2.0,0.34617990255355835,0.3268663287162781
triangle,colored,2.75,0.3717038631439209,0.3146267533302307
light,colored,3.6666666666666665,0.47103577852249146,0.15190839767456055
ear,colored,2.5,0.29717329144477844,-0.012585444375872612
row,top,2.5,0.4222509264945984,0.2206958681344986
step,top,3.0,0.42042890191078186,0.4356927275657654
bunk,top,4.25,0.38418444991111755,-0.03495214506983757
box,tin,3.5,0.4788275361061096,-0.09693993628025055
leaf,dead,3.5,0.34984132647514343,0.23034417629241943
wife,dead,2.5,0.4538869559764862,0.24716033041477203
person,dead,2.75,0.4131655693054199,0.1396508812904358
horse,dead,2.25,0.42174452543258667,0.015413935296237469
baby,dead,2.25,0.4241412878036499,-0.06493578106164932
battery,dead,3.75,0.2762792110443115,-0.011682451702654362
worm,dead,3.0,0.3329926133155823,0.36581945419311523
fly,dead,3.4,0.37288907170295715,0.1815260797739029
bug,dead,3.75,0.3372099995613098,0.09883026778697968
fish,dead,3.5,0.4365810453891754,0.22524812817573547
bone,dead,4.75,0.39093878865242004,0.24282874166965485
turtle,dead,3.0,0.3544938266277313,0.2391185611486435
head,dead,3.0,0.4377513825893402,-0.09242181479930878
leave,dead,3.0,0.3440802991390228,-0.08172588050365448
flower,dead,4.5,0.3558749854564667,0.3353336453437805
skin,dead,3.75,0.3536335527896881,0.3009187877178192
wire,dead,4.5,0.40855318307876587,0.4766261875629425
bird,dead,3.5,0.38487938046455383,0.13759984076023102
plant,dead,4.5,0.33005043864250183,0.29579219222068787
pile,dead,2.5,0.3607402741909027,0.19098420441150665
storm,dead,1.5,0.3437998592853546,0.4574373662471771
finger,juicy,1.25,0.3202064335346222,0.14188873767852783
pear,juicy,4.5,0.44103705883026123,0.6757537722587585
onion,juicy,4.25,0.3646971881389618,0.7290576100349426
pineapple,juicy,5.5,0.4261980652809143,0.5854527354240417
fruit,juicy,5.0,0.48240718245506287,0.30126872658729553
meat,juicy,4.5,0.4576544463634491,0.5169183015823364
worm,juicy,4.25,0.2597181797027588,0.5587097406387329
letter,capital,3.0,0.3959938585758209,0.3945014774799347
mountain,icy,3.8,0.38116657733917236,0.2900601625442505
planet,icy,2.75,0.3792012929916382,0.5243797302246094
ring,icy,3.0,0.30592846870422363,0.31588152050971985
penguin,icy,4.5,0.34381553530693054,0.5491716861724854
sea,icy,2.75,0.4016490876674652,0.47426551580429077
drink,icy,4.75,0.32810693979263306,0.13787955045700073
tail,furry,5.0,0.451724648475647,0.4474252760410309
teddy,furry,4.75,0.47827425599098206,0.614814043045044
coach,furry,1.75,0.19441944360733032,0.7664342522621155
tummy,furry,3.75,0.35644611716270447,0.3152164816856384
head,furry,3.5,0.3326907455921173,0.20219096541404724
duck,furry,2.3333333333333335,0.38477829098701477,0.47829994559288025
puppy,furry,5.75,0.4997316002845764,0.5484628677368164
cat,furry,5.0,0.5283573865890503,0.4486691653728485
bear,furry,5.5,0.35652437806129456,0.48416298627853394
dog,furry,4.75,0.481244832277298,0.3573401868343353
gorilla,furry,4.666666666666667,0.4688015580177307,0.7370197772979736
arm,furry,4.5,0.3132443428039551,0.16582421958446503
mountain,furry,2.5,0.3780764639377594,0.31977513432502747
squirrel,fat,3.0,0.43401211500167847,0.36039528250694275
finger,fat,4.0,0.3961426615715027,0.07314972579479218
pig,fat,6.0,0.5556737184524536,0.4561823010444641
toe,fat,3.0,0.3234989643096924,0.31906184554100037
leg,fat,4.25,0.40848490595817566,0.21147342026233673
guy,fat,3.0,0.4149065911769867,0.32077309489250183
suit,fat,3.0,0.2906629741191864,0.38413429260253906
body,fat,4.0,0.4853830933570862,0.3066200613975525
hen,fat,4.75,0.3727587163448334,0.5751252174377441
cookie,fat,2.75,0.3888067901134491,0.26197144389152527
child,fat,3.3333333333333335,0.3574828505516052,0.594511091709137
bunny,fat,3.6666666666666665,0.4194056987762451,0.44228237867355347
spider,fat,2.5,0.2844397723674774,0.4027576148509979
elephant,fat,5.0,0.3706391155719757,0.22085203230381012
boy,fat,3.5,0.45093777775764465,0.5118154287338257
food,fat,2.75,0.44854721426963806,0.11748126894235611
baby,fat,3.5,0.40669333934783936,0.2639393210411072
cat,fat,4.0,0.48016560077667236,0.3671901822090149
belly,fat,4.5,0.5515463948249817,0.3407444357872009
foot,fat,3.0,0.3540002405643463,0.1439981758594513
bacon,fat,5.25,0.4751671254634857,0.5666961073875427
girl,fat,3.0,0.43662574887275696,0.5080177187919617
eye,square,1.5,0.3614802062511444,0.46408969163894653
line,square,2.0,0.37254881858825684,0.5089344382286072
piece,square,2.75,0.45399218797683716,0.4867951571941376
diamond,square,3.25,0.3978719413280487,0.6700736880302429
game,square,2.0,0.4295879006385803,0.16984158754348755
triangle,square,1.0,0.5509302020072937,0.9137231707572937
pan,square,2.75,0.31799739599227905,0.3853307366371155
block,square,5.5,0.4304198920726776,0.7677268981933594
box,square,5.0,0.40959441661834717,0.30794787406921387
flower,square,1.75,0.37779566645622253,0.8020046949386597
porch,back,4.75,0.45126765966415405,0.3016533851623535
garden,back,3.0,0.36635518074035645,0.3407171666622162
door,back,3.25,0.4817451536655426,0.3366393744945526
stair,back,2.6666666666666665,0.34112316370010376,0.03525862842798233
hair,blonde,3.0,0.6163226962089539,0.17838868498802185
lady,blonde,4.0,0.5654499530792236,0.38266468048095703
turtle,seventh,2.25,0.26708099246025085,0.4673902690410614
bagel,crispy,2.75,0.41640031337738037,0.4113375246524811
piece,crispy,2.25,0.3190026581287384,0.0735815018415451
worm,crispy,2.25,0.3049185574054718,0.4291214048862457
strawberry,fruit,7.0,0.6187946796417236,0.715326189994812
baby,naked,4.0,0.3876570761203766,0.18253149092197418
girl,naked,2.75,0.4387098550796509,0.3612738251686096
doll,naked,2.5,0.30931273102760315,0.3624841570854187
butt,naked,3.0,0.40897929668426514,0.18671172857284546
phone,naked,2.0,0.3083292543888092,0.0883152186870575
child,naked,3.0,0.38444235920906067,0.6268177628517151
person,naked,3.25,0.30036455392837524,0.07920381426811218
kid,naked,3.4,0.3774074614048004,0.467311292886734
fork,plastic,3.75,0.33474382758140564,0.4401853382587433
bag,plastic,5.0,0.5856461524963379,0.36194321513175964
lid,plastic,4.5,0.4663074314594269,0.654106080532074
dinosaur,plastic,5.75,0.39862459897994995,0.46945512294769287
water,plastic,2.0,0.46503615379333496,0.3327815532684326
taste,plastic,2.75,0.3889317214488983,-0.060018811374902725
garbage,plastic,4.75,0.48639827966690063,0.3963874280452728
cup,plastic,5.25,0.46623194217681885,0.4179260730743408
table,plastic,3.0,0.3797450363636017,0.33321309089660645
animal,plastic,3.0,0.43134334683418274,0.24122999608516693
piece,plastic,3.0,0.45110198855400085,0.4119457006454468
bottle,plastic,4.0,0.5116836428642273,0.23531296849250793
kitchen,plastic,2.25,0.38252490758895874,0.31242454051971436
bowl,plastic,4.75,0.35055598616600037,0.5042939186096191
ball,plastic,4.25,0.44633257389068604,0.30416181683540344
scissor,plastic,2.3333333333333335,0.35178592801094055,0.3476926386356354
truck,plastic,4.0,0.4231003522872925,0.35004159808158875
chair,plastic,3.75,0.4458818733692169,0.2289450764656067
track,plastic,1.75,0.30950915813446045,0.5009331703186035
train,plastic,4.5,0.2852049171924591,0.3934040665626526
mat,plastic,4.0,0.40900909900665283,0.32996949553489685
tunnel,plastic,4.0,0.3063790500164032,0.3425712287425995
bucket,rusty,2.75,0.425881028175354,0.04393340274691582
garage,rusty,3.0,0.2908947765827179,0.09023965895175934
cloud,puffy,4.25,0.4078053832054138,0.5657103061676025
cheek,puffy,3.25,0.3561778664588928,0.25561901926994324
tree,puffy,3.0,0.22515995800495148,0.12458948791027069
branch,puffy,2.0,0.13356328010559082,0.49127691984176636
boy,bald,3.0,0.36057689785957336,0.2933628261089325
baby,bald,4.25,0.3253472149372101,0.08519842475652695
mouse,blind,2.25,0.35354238748550415,0.14901863038539886
mommy,blind,2.5,0.2917012870311737,-0.12059764564037323
mom,blind,2.3333333333333335,0.2859404683113098,-0.06983482092618942
ear,silky,1.75,0.34344199299812317,0.31781259179115295
blanket,silky,3.3333333333333335,0.3757189214229584,0.2467135339975357
body,silky,2.25,0.32968413829803467,0.3508232533931732
spider,silky,2.75,0.4057404696941376,0.3710307776927948
fence,silky,1.25,0.24761836230754852,0.31818583607673645
web,silky,5.75,0.3912907838821411,0.6248124837875366
mask,silky,4.0,0.2658255994319916,0.6783933043479919
line,solid,4.75,0.3651542067527771,0.07987789064645767
body,solid,3.0,0.32767152786254883,0.09569942951202393
tomato,solid,4.25,0.3379284739494324,0.506837010383606
baby,solid,4.75,0.27710968255996704,-0.01481353584676981
food,solid,6.0,0.31649965047836304,-0.10769763588905334
coffee,raspberry,2.25,0.4267999827861786,0.42590469121932983
yogurt,raspberry,3.0,0.4711122214794159,0.3497503995895386
tail,spiky,2.6666666666666665,0.42345935106277466,0.5247691869735718
fish,spiky,2.5,0.30427560210227966,0.36001983284950256
bone,hip,2.75,0.5166012048721313,0.6110181212425232
window,cloudy,3.5,0.2798673212528229,0.15763117372989655
day,cloudy,3.5,0.39529848098754883,0.18447338044643402
jeans,pajamas,2.6,0.5706772804260254,0.581364095211029
day,rainy,3.25,0.518840491771698,0.18121238052845
season,rainy,3.5,0.5760647654533386,0.7557529807090759
picture,rainy,2.4,0.3282545804977417,0.06491168588399887
square,oval,1.25,0.4748164117336273,0.5632661581039429
piece,oval,3.5,0.33006376028060913,0.33577367663383484
picture,oval,2.75,0.36764493584632874,0.14227893948554993
egg,oval,6.25,0.4200937747955322,0.6703593134880066
art,outdoor,3.0,0.4840473532676697,0.39050614833831787
honey,outside,4.75,0.2541724741458893,0.05668560042977333
bird,outside,5.5,0.2945803999900818,0.05060117319226265
arm,hairy,4.0,0.3579382300376892,0.11570398509502411
spider,hairy,5.0,0.42210716009140015,0.4215998649597168
pole,north,3.0,0.4748173952102661,0.4615768492221832
day,snowy,2.5,0.36411046981811523,0.19110427796840668
bear,snowy,2.25,0.2814493179321289,0.15068437159061432
oil,olive,3.3333333333333335,0.5901145339012146,0.5581755042076111
shirt,soaking,2.5,0.2697177827358246,0.05346321687102318
water,soapy,5.0,0.4564029276371002,-0.013500846922397614
bubble,soapy,4.75,0.40751639008522034,0.29349443316459656
floor,soapy,2.3333333333333335,0.2713000476360321,0.023128356784582138
car,tan,3.0,0.4192298948764801,-0.019526850432157516
shop,mechanic,4.25,0.579822838306427,0.7048129439353943
rock,rocky,6.0,0.5266321301460266,0.23983705043792725
truck,rocky,1.25,0.280996173620224,0.14253312349319458
star,solar,3.0,0.4091317057609558,0.30926063656806946
guy,bathing,3.75,0.2397974133491516,0.1775333285331726
street,downtown,4.0,0.5832687020301819,0.2941964268684387
cake,concrete,1.3333333333333333,0.3271596133708954,0.4051966071128845
flower,concrete,1.0,0.31228333711624146,0.3181760907173157
feather,concrete,1.0,0.23289115726947784,0.7229856252670288
skin,moist,3.25,0.47151070833206177,0.2881328761577606
worm,moist,3.5,0.3292591869831085,0.4438127875328064
sword,bronze,3.0,0.4827260375022888,0.27902770042419434
sword,iron,5.75,0.4539807438850403,0.3609951436519623
